stock-id,name,trading-status,industry,business,child-business,market-cap,update-date,一级行业,二级行业,三级行业,证券名称,证券代码,总市值,asset_subtype,sym,mktcap,ls,am,ric,product_subtype,am_u,yld,pc,pe,nc,ccy,nm,mktcap_u,suspend,涨跌幅,最新价
08507,愛世紀集團,N,非必需性消費,紡織及服飾,服裝,40400000.0,2023-07-18T18:15:52,非必需性消费,纺织及服饰,服装,爱世纪集团,08507.HK,0.4,ODSH,8507,40.40,0.101,,8507.HK,,,,0.00,,0.000,HKD,愛世紀集團,M,,0.0,0.101
08509,威揚酒業控股,N,必需性消費,食品飲料,酒料飲料,160000000.0,2023-07-18T18:15:52,必需性消费,食品饮料,酒料饮料,威扬酒业控股,08509.HK,1.6,ODSH,8509,160.00,0.400,,8509.HK,,,,0.00,9.64,0.000,HKD,威揚酒業控股,M,,0.0,0.400
08510,TOPSTANDARDCORP,N,非必需性消費,旅遊及休閒設施,餐飲,78796800.0,2023-07-18T18:15:52,非必需性消费,旅游及休闲设施,餐饮,TOPSTANDARDCORP,08510.HK,0.8,ODSH,8510,78.79,0.057,,8510.HK,,,,0.00,,0.000,HKD,TOPSTANDARDCORP,M,,0.0,0.057
08511,民富國際,N,工業,工業工程,工業零件及器材,85680000.0,2023-07-18T18:15:52,工业,工业工程,工业零件及器材,民富国际,08511.HK,0.9,ODSH,8511,85.68,0.119,,8511.HK,,,,0.00,,0.000,HKD,民富國際,M,,0.0,0.119
08512,凱富善集團控股,N,非必需性消費,家庭電器及用品,家具,180400000.0,2023-07-18T18:15:52,非必需性消费,家庭电器及用品,家具,凯富善集团控股,08512.HK,1.8,ODSH,8512,180.40,0.164,,8512.HK,,,,0.00,2.47,0.000,HKD,凱富善集團控股,M,,0.0,0.164
08513,官醞控股,N,醫療保健,醫療保健設備及服務,醫療保健設備,41491140.67,2023-07-18T18:15:52,医疗保健,医疗保健设备及服务,医疗保健设备,官酝控股,08513.HK,0.4,ODSH,8513,41.49,0.073,,8513.HK,,,,0.00,,0.000,HKD,官醞控股,M,,0.0,0.073
08516,廣駿集團控股,N,地產建築,建築,重型基建,18846300.0,2023-07-18T18:15:52,地产建筑,建筑,重型基建,广骏集团控股,08516.HK,0.2,ODSH,8516,18.84,0.165,,8516.HK,,,,0.00,,0.000,HKD,廣駿集團控股,M,,0.0,0.165
08519,佳民集團,N,非必需性消費,旅遊及休閒設施,餐飲,66107460.0,2023-07-18T18:15:52,非必需性消费,旅游及休闲设施,餐饮,佳民集团,08519.HK,0.7,ODSH,8519,66.10,0.057,,8519.HK,,,,0.00,,0.000,HKD,佳民集團,M,,0.0,0.057
08521,智紡國際控股,N,非必需性消費,紡織及服飾,紡織品及布料,85440000.0,2023-07-18T18:15:52,非必需性消费,纺织及服饰,纺织品及布料,智纺国际控股,08521.HK,0.9,ODSH,8521,85.44,0.178,,8521.HK,,,,0.00,,0.000,HKD,智紡國際控股,M,,0.0,0.178
08523,常滿控股,S,地產建築,建築,重型基建,84000000.0,2023-07-18T18:15:52,地产建筑,建筑,重型基建,常满控股,08523.HK,0.8,ODSH,8523,84.00,0.210,,8523.HK,,,,0.00,,0.000,HKD,常滿控股,M,True,0.0,0.210
08525,百應控股,N,金融,其他金融,信貸,108000000.0,2023-07-18T18:15:52,金融,其他金融,信贷,百应控股,08525.HK,1.1,ODSH,8525,108.00,0.400,,8525.HK,,,,0.00,,0.000,HKD,百應控股,M,,0.0,0.400
08526,榮豐集團亞洲,N,地產建築,建築,建築及服務,29205000.0,2023-07-18T18:15:52,地产建筑,建筑,建筑及服务,荣丰集团亚洲,08526.HK,0.3,ODSH,8526,29.20,0.180,,8526.HK,,,,0.00,,0.000,HKD,榮豐集團亞洲,M,,0.0,0.180
08527,聚利寶控股,N,非必需性消費,旅遊及休閒設施,餐飲,320000000.0,2023-07-18T18:15:52,非必需性消费,旅游及休闲设施,餐饮,聚利宝控股,08527.HK,3.2,ODSH,8527,320.00,0.640,,8527.HK,,,,0.00,,0.000,HKD,聚利寶控股,M,,0.0,0.640
08532,寶發控股,N,地產建築,建築,建築及服務,40800000.0,2023-07-18T18:15:52,地产建筑,建筑,建筑及服务,宝发控股,08532.HK,0.4,ODSH,8532,40.80,0.051,,8532.HK,,,,0.00,13.42,0.000,HKD,寶發控股,M,,0.0,0.051
08535,熒德控股,N,地產建築,建築,建築及服務,99600000.0,2023-07-18T18:15:52,地产建筑,建筑,建筑及服务,荧德控股,08535.HK,1.0,ODSH,8535,99.60,0.083,,8535.HK,,,,0.00,20.75,0.000,HKD,熒德控股,M,,0.0,0.083
08536,TL NATURAL GAS,N,能源,石油及天然氣,油氣生產商,38818845.0,2023-07-18T18:15:52,能源,石油及天然气,油气生产商,TL NATURAL GAS,08536.HK,0.4,ODSH,8536,38.81,0.219,,8536.HK,,,,0.00,,0.000,HKD,TL NATURAL GAS,M,,0.0,0.219
08537,創輝珠寶,N,非必需性消費,紡織及服飾,珠寶鐘錶,27750000.0,2023-07-18T18:15:52,非必需性消费,纺织及服饰,珠宝钟表,创辉珠宝,08537.HK,0.3,ODSH,8537,27.75,0.037,,8537.HK,,,,0.00,,0.000,HKD,創輝珠寶,M,,0.0,0.037
08540,勝利證券,N,金融,其他金融,證券及經紀,420088200.0,2023-07-18T18:15:52,金融,其他金融,证券及经纪,胜利证券,08540.HK,4.2,ODSH,8540,420.08,2.100,,8540.HK,,,1.05,0.00,,0.000,HKD,勝利證券,M,,0.0,2.100
08545,佰悅集團,N,非必需性消費,家庭電器及用品,玩具及消閒用品,29807692.3,2023-07-18T18:15:52,非必需性消费,家庭电器及用品,玩具及消闲用品,佰悦集团,08545.HK,0.3,ODSH,8545,29.80,0.025,,8545.HK,,,,0.00,5.10,0.000,HKD,佰悅集團,M,,0.0,0.025
08547,PACIFIC LEGEND,N,非必需性消費,家庭電器及用品,家具,96624000.0,2023-07-18T18:15:52,非必需性消费,家庭电器及用品,家具,PACIFIC LEGEND,08547.HK,1.0,ODSH,8547,96.62,0.061,,8547.HK,,,,0.00,,0.000,HKD,PACIFIC LEGEND,M,,0.0,0.061
08579,匯思太平洋(舊),N,電訊,電訊,衛星及無綫通訊,14430345.58,2023-07-18T18:15:52,科技,电讯,卫星及无线通讯,汇思太平洋(旧),08579.HK,0.1,ODSH,8579,14.43,0.140,,8579.HK,,,,0.00,,0.000,HKD,匯思太平洋（舊）,M,,0.0,0.140
08581,陸慶娛樂(舊),N,非必需性消費,旅遊及休閒設施,休閒及文娛設施,94300032.0,2023-07-18T18:15:52,非必需性消费,旅游及休闲设施,休闲及文娱设施,陆庆娱乐(旧),08581.HK,0.9,ODSH,8581,94.30,0.172,,8581.HK,,,,0.00,,0.000,HKD,陸慶娛樂（舊）,M,,0.0,0.172
08582,所羅門環球控股,N,工業,工業工程,工業零件及器材,48875520.0,2023-07-18T18:15:52,工业,工业工程,工业零件及器材,所罗门环球控股,08582.HK,0.5,ODSH,8582,48.87,1.280,,8582.HK,,,,0.00,,0.000,HKD,所羅門環球控股,M,,0.0,1.280
08586,中國紅包(一萬),N,地產建築,建築,重型基建,1230288000.0,2023-07-18T18:15:52,地产建筑,建筑,重型基建,中国红包(一万),08586.HK,12.3,ODSH,8586,1.23,1.420,,8586.HK,,,,0.00,,0.000,HKD,中國紅包（一萬）,B,,0.0,1.420
08601,寶燵控股,N,地產建築,建築,重型基建,232000000.0,2023-07-18T18:15:52,地产建筑,建筑,重型基建,宝燵控股,08601.HK,2.3,ODSH,8601,232.00,0.290,,8601.HK,,,,0.00,11.65,0.000,HKD,寶燵控股,M,,0.0,0.290
08603,亮晴控股,N,醫療保健,醫療保健設備及服務,醫療及醫學美容服務,440000000.0,2023-07-18T18:15:52,医疗保健,医疗保健设备及服务,医疗及医学美容服务,亮晴控股,08603.HK,4.4,ODSH,8603,440.00,0.550,,8603.HK,,,,0.00,26.83,0.000,HKD,亮晴控股,M,,0.0,0.550
08606,倢冠控股,N,資訊科技,軟件服務,系統開發及顧問,213985799.704,2023-07-18T18:15:52,科技,软件服务,系统开发及顾问,倢冠控股,08606.HK,2.1,ODSH,8606,213.98,0.148,,8606.HK,,,,0.00,,0.000,HKD,倢冠控股,M,,0.0,0.148
08607,納尼亞集團,N,非必需性消費,紡織及服飾,紡織品及布料,344000000.0,2023-07-18T18:15:52,非必需性消费,纺织及服饰,纺织品及布料,纳尼亚集团,08607.HK,3.4,ODSH,8607,344.00,0.430,,8607.HK,,,,0.00,,0.000,HKD,納尼亞集團,M,,0.0,0.430
08609,永續農業,N,必需性消費,農產品,農產品相關,121500000.0,2023-07-18T18:15:52,必需性消费,农产品,农产品相关,永续农业,08609.HK,1.2,ODSH,8609,121.50,0.243,,8609.HK,,,,0.00,2.46,0.000,HKD,永續農業,M,,0.0,0.243
08611,MINDTELL TECH,N,資訊科技,軟件服務,系統開發及顧問,64350000.0,2023-07-18T18:15:52,科技,软件服务,系统开发及顾问,MINDTELL TECH,08611.HK,0.6,ODSH,8611,64.35,0.165,,8611.HK,,,,0.00,,0.000,HKD,MINDTELL TECH,M,,0.0,0.165
08612,維亮控股,N,工業,工業工程,重型機械,151200000.0,2023-07-18T18:15:52,工业,工业工程,重型机械,维亮控股,08612.HK,1.5,ODSH,8612,151.20,0.175,,8612.HK,,,,0.00,,0.000,HKD,維亮控股,M,,0.0,0.175
08613,東方支付集團控股,N,資訊科技,軟件服務,電商及互聯網服務,332862433.393,2023-07-18T18:15:52,科技,软件服务,电商及互联网服务,东方支付集团控股,08613.HK,3.3,ODSH,8613,332.86,0.179,,8613.HK,,,,0.00,,0.000,HKD,東方支付集團控股,M,,0.0,0.179
08616,新威工程集團,N,地產建築,建築,建築及服務,61000000.0,2023-07-18T18:15:52,地产建筑,建筑,建筑及服务,新威工程集团,08616.HK,0.6,ODSH,8616,61.00,0.061,,8616.HK,,,,0.00,11.09,0.000,HKD,新威工程集團,M,,0.0,0.061
08617,永聯豐控股,N,工業,工業工程,工業零件及器材,580000000.0,2023-07-18T18:15:52,工业,工业工程,工业零件及器材,永联丰控股,08617.HK,5.8,ODSH,8617,580.00,1.450,,8617.HK,,,4.14,0.00,16.61,0.000,HKD,永聯豐控股,M,,0.0,1.450
08619,WAC HOLDINGS,N,地產建築,建築,建築及服務,50688000.0,2023-07-18T18:15:52,地产建筑,建筑,建筑及服务,WAC HOLDINGS,08619.HK,0.5,ODSH,8619,50.68,0.044,,8619.HK,,,,0.00,27.50,0.000,HKD,WAC HOLDINGS,M,,0.0,0.044
08620,亞洲速運,N,工業,工業運輸,航空貨運及物流,102960000.0,2023-07-18T18:15:52,工业,工业运输,航空货运及物流,亚洲速运,08620.HK,1.0,ODSH,8620,102.96,0.195,,8620.HK,,,,0.00,,0.000,HKD,亞洲速運,M,,0.0,0.195
08621,METROPOLIS CAP,N,金融,其他金融,信貸,24000000.0,2023-07-18T18:15:52,金融,其他金融,信贷,METROPOLIS CAP,08621.HK,0.2,ODSH,8621,24.00,0.025,,8621.HK,,,,0.00,,0.000,HKD,METROPOLIS CAP,M,,0.0,0.025
08622,華康生物醫學,N,醫療保健,藥品及生物科技,生物科技,77920736.0,2023-07-18T18:15:52,医疗保健,药品及生物科技,生物科技,华康生物医学,08622.HK,0.8,ODSH,8622,77.92,0.188,,8622.HK,,,,0.00,,0.000,HKD,華康生物醫學,M,,0.0,0.188
08623,中國蜀塔,N,工業,工業工程,工業零件及器材,42320000.0,2023-07-18T18:15:52,工业,工业工程,工业零件及器材,中国蜀塔,08623.HK,0.4,ODSH,8623,42.32,0.046,,8623.HK,,,,0.00,,0.000,HKD,中國蜀塔,M,,0.0,0.046
08627,旅橙文化,N,非必需性消費,媒體及娛樂,廣告及宣傳,90400000.0,2023-07-18T18:15:52,非必需性消费,媒体及娱乐,广告及宣传,旅橙文化,08627.HK,0.9,ODSH,8627,90.40,0.113,,8627.HK,,,,0.00,,0.000,HKD,旅橙文化,M,,0.0,0.113
08631,申港控股,N,能源,石油及天然氣,油氣生產商,22800000.0,2023-07-18T18:15:52,能源,石油及天然气,油气生产商,申港控股,08631.HK,0.2,ODSH,8631,22.80,0.057,,8631.HK,,,,0.00,,0.000,HKD,申港控股,M,,0.0,0.057
08635,連成科技集團,N,資訊科技,軟件服務,系統開發及顧問,60400000.0,2023-07-18T18:15:52,科技,软件服务,系统开发及顾问,连成科技集团,08635.HK,0.6,ODSH,8635,60.40,0.151,,8635.HK,,,0.66,0.00,10.56,0.000,HKD,連成科技集團,M,,0.0,0.151
08645,米虫元宇宙,N,資訊科技,軟件服務,系統開發及顧問,324000000.0,2023-07-18T18:15:52,科技,软件服务,系统开发及顾问,米虫元宇宙,08645.HK,3.2,ODSH,8645,324.00,0.540,,8645.HK,,,,0.00,,0.000,HKD,米虫元宇宙,M,,0.0,0.540
08646,中國宏光,N,工業,工業工程,工業零件及器材,111534570.0,2023-07-18T18:15:52,工业,工业工程,工业零件及器材,中国宏光,08646.HK,1.1,ODSH,8646,111.53,0.243,,8646.HK,,,,0.00,2.08,0.000,HKD,中國宏光,M,,0.0,0.243
08657,TRUE PARTNER,N,金融,其他金融,資產管理,288000000.0,2023-07-18T18:15:52,金融,其他金融,资产管理,TRUE PARTNER,08657.HK,2.9,ODSH,8657,288.00,0.720,,8657.HK,,,,0.00,,0.000,HKD,TRUE PARTNER,M,,0.0,0.720
08659,易和國際控股,N,工業,工業支援,印刷及包裝,508968276.8,2023-07-18T18:15:52,工业,工业支援,印刷及包装,易和国际控股,08659.HK,5.1,ODSH,8659,508.96,0.680,,8659.HK,,,,0.00,12.36,0.000,HKD,易和國際控股,M,,0.0,0.680
08668,瀛海集團,N,非必需性消費,旅遊及休閒設施,旅遊及觀光,180000000.0,2023-07-18T18:15:52,非必需性消费,旅游及休闲设施,旅游及观光,瀛海集团,08668.HK,1.8,ODSH,8668,180.00,0.150,,8668.HK,,,,0.00,,0.000,HKD,瀛海集團,M,,0.0,0.150
09600,新紐科技,N,資訊科技,軟件服務,系統開發及顧問,1156176168.0,2023-07-18T18:15:52,科技,软件服务,系统开发及顾问,新纽科技,09600.HK,11.6,ODSH,9600,1.15,1.470,,9600.HK,,,2.72,0.00,58.57,0.000,HKD,新紐科技,B,,0.0,1.470
09608,宋都服務,N,地產建築,地產,物業管理及服務,310400000.0,2023-07-18T18:15:52,地产建筑,地产,物业管理及服务,宋都服务,09608.HK,3.1,ODSH,9608,310.40,0.097,,9608.HK,,,,0.00,8.36,0.000,HKD,宋都服務,M,,0.0,0.097
09616,東軟教育,N,非必需性消費,支援服務,教育,1848142110.1,2023-07-18T18:15:52,非必需性消费,支援服务,教育,东软教育,09616.HK,18.5,ODSH,9616,1.84,2.860,,9616.HK,,,5.77,0.00,4.33,0.000,HKD,東軟教育,B,,0.0,2.860
09618,京東集團-SW,N,資訊科技,軟件服務,電商及互聯網服務,453360817248.5,2023-07-18T18:15:52,科技,软件服务,电商及互联网服务,京东集团-SW,09618.HK,4533.6,ODSH,9618,453.36,143.500,,9618.HK,,,5.12,0.00,38.34,0.000,HKD,京東集團－ＳＷ,B,,0.0,143.500
09626,嗶哩嗶哩－W,N,資訊科技,軟件服務,軟件開發,52696673817.3,2023-07-18T18:15:52,科技,软件服务,软件开发,哔哩哔哩－W,09626.HK,527.0,ODSH,9626,52.69,126.900,,9626.HK,,,,0.00,,0.000,HKD,嗶哩嗶哩－Ｗ,B,,0.0,126.900
09633,農夫山泉,N,必需性消費,食品飲料,非酒精飲料,217497588480.0,2023-07-18T18:15:52,必需性消费,食品饮料,非酒精饮料,农夫山泉,09633.HK,2175.0,ODSH,9633,217.49,43.200,,9633.HK,,,1.78,0.00,50.71,0.000,HKD,農夫山泉,B,,0.0,43.200
09636,九方財富,N,非必需性消費,支援服務,教育,7466713740.0,2023-07-18T18:15:52,非必需性消费,支援服务,教育,九方财富,09636.HK,74.7,ODSH,9636,7.46,16.020,,9636.HK,,,3.12,0.00,11.66,0.000,HKD,九方財富,B,,0.0,16.020
09638,法拉帝,N,工業,工業工程,商用車及貨車,8665155942.4,2023-07-18T18:15:52,工业,工业工程,商用车及货车,法拉帝,09638.HK,86.7,ODSH,9638,8.66,25.600,,9638.HK,,,1.92,0.00,16.47,0.000,HKD,法拉帝,B,,0.0,25.600
09658,特海國際,N,非必需性消費,旅遊及休閒設施,餐飲,9166128400.0,2023-07-18T18:15:52,非必需性消费,旅游及休闲设施,餐饮,特海国际,09658.HK,91.7,ODSH,9658,9.16,14.800,,9658.HK,,,,0.00,,0.000,HKD,特海國際,B,,0.0,14.800
09666,金科服務,N,地產建築,地產,物業管理及服務,7307488386.0,2023-07-18T18:15:52,地产建筑,地产,物业管理及服务,金科服务,09666.HK,73.1,ODSH,9666,7.30,11.220,,9666.HK,,,,0.00,,0.000,HKD,金科服務,B,,0.0,11.220
09668,渤海銀行,N,金融,銀行,銀行,7502671550.0,2023-07-18T18:15:52,金融,银行,银行,渤海银行,09668.HK,75.0,ODSH,9668,7.50,1.210,,9668.HK,,,,0.00,3.70,0.000,HKD,渤海銀行,B,,0.0,1.210
09669,北森控股,N,資訊科技,軟件服務,系統開發及顧問,6065719068.8,2023-07-18T18:15:52,科技,软件服务,系统开发及顾问,北森控股,09669.HK,60.7,ODSH,9669,6.06,8.480,,9669.HK,,,,0.00,,0.000,HKD,北森控股,B,,0.0,8.480
09677,威海銀行,N,金融,銀行,銀行,2925696900.0,2023-07-18T18:15:52,金融,银行,银行,威海银行,09677.HK,29.3,ODSH,9677,2.92,2.900,,9677.HK,,,,0.00,9.19,0.000,HKD,威海銀行,B,,0.0,2.900
09688,再鼎醫藥,N,醫療保健,藥品及生物科技,生物科技,22629410890.0,2023-07-18T18:15:52,医疗保健,药品及生物科技,生物科技,再鼎医药,09688.HK,226.3,ODSH,9688,22.62,23.000,,9688.HK,,,,0.00,,0.000,HKD,再鼎醫藥,B,,0.0,23.000
09689,金泰豐國際控股,N,能源,石油及天然氣,油氣生產商,651000000.0,2023-07-18T18:15:52,能源,石油及天然气,油气生产商,金泰丰国际控股,09689.HK,6.5,ODSH,9689,651.00,0.700,,9689.HK,,,,0.00,18.37,0.000,HKD,金泰豐國際控股,M,,0.0,0.700
09696,天齊鋰業,N,原材料,一般金屬及礦石,其他金屬及礦石,8189697780.0,2023-07-18T18:15:52,原材料,一般金属及矿石,其他金属及矿石,天齐锂业,09696.HK,81.9,ODSH,9696,8.18,49.900,,9696.HK,,,6.60,0.00,2.87,0.000,HKD,天齊鋰業,B,,0.0,49.900
09698,萬國數據-SW,N,資訊科技,軟件服務,系統開發及顧問,17165115523.7,2023-07-18T18:15:52,科技,软件服务,系统开发及顾问,万国数据-SW,09698.HK,171.7,ODSH,9698,17.16,11.260,,9698.HK,,,,0.00,,0.000,HKD,萬國數據－ＳＷ,B,,0.0,11.260
09699,順豐同城,N,工業,工業運輸,航空貨運及物流,3357327261.32,2023-07-18T18:15:52,工业,工业运输,航空货运及物流,顺丰同城,09699.HK,33.6,ODSH,9699,3.35,10.820,,9699.HK,,,,0.00,,0.000,HKD,順豐同城,B,,0.0,10.820
09857,檸萌影視,N,非必需性消費,媒體及娛樂,影視娛樂,3921792059.52,2023-07-18T18:15:52,非必需性消费,媒体及娱乐,影视娱乐,柠萌影视,09857.HK,39.2,ODSH,9857,3.92,10.880,,9857.HK,,,,0.00,,0.000,HKD,檸萌影視,B,,0.0,10.880
09858,優然牧業,N,必需性消費,食品飲料,乳製品,6604002960.0,2023-07-18T18:15:52,必需性消费,食品饮料,乳制品,优然牧业,09858.HK,66.0,ODSH,9858,6.60,1.740,,9858.HK,,,1.42,0.00,14.12,0.000,HKD,優然牧業,B,,0.0,1.740
09860,艾迪康控股,N,醫療保健,醫療保健設備及服務,醫療及醫學美容服務,8912932225.12,2023-07-18T18:15:52,医疗保健,医疗保健设备及服务,医疗及医学美容服务,艾迪康控股,09860.HK,89.1,ODSH,9860,8.91,12.320,,9860.HK,,,,0.00,,0.000,HKD,艾迪康控股,B,,0.0,12.320
09863,零跑汽車,N,非必需性消費,汽車,汽車,39283755501.0,2023-07-18T18:15:52,非必需性消费,汽车,汽车,零跑汽车,09863.HK,392.8,ODSH,9863,39.28,42.600,,9863.HK,,,,0.00,,0.000,HKD,零跑汽車,B,,0.0,42.600
09866,蔚來-SW,N,非必需性消費,汽車,汽車,139699357570.5,2023-07-18T18:15:52,非必需性消费,汽车,汽车,蔚来-SW,09866.HK,1397.0,ODSH,9866,139.69,82.550,,9866.HK,,,,0.00,,0.000,HKD,蔚來－ＳＷ,B,,0.0,82.550
09868,小鵬汽車-W,N,非必需性消費,汽車,汽車,98782635231.0,2023-07-18T18:15:52,非必需性消费,汽车,汽车,小鹏汽车-W,09868.HK,987.8,ODSH,9868,98.78,57.050,,9868.HK,,,,0.00,,0.000,HKD,小鵬汽車－Ｗ,B,,0.0,57.050
09869,海倫司,N,非必需性消費,旅遊及休閒設施,餐飲,8665606424.16,2023-07-18T18:15:52,非必需性消费,旅游及休闲设施,餐饮,海伦司,09869.HK,86.7,ODSH,9869,8.66,6.840,,9869.HK,,,,0.00,,0.000,HKD,海倫司,B,,0.0,6.840
09877,健世科技-B,N,醫療保健,醫療保健設備及服務,醫療保健設備,3881923644.0,2023-07-18T18:15:52,医疗保健,医疗保健设备及服务,医疗保健设备,健世科技-B,09877.HK,38.8,ODSH,9877,3.88,29.500,,9877.HK,,,,0.00,,0.000,HKD,健世科技－Ｂ,B,,0.0,29.500
09878,匯通達網絡,N,資訊科技,軟件服務,電商及互聯網服務,5317857000.5,2023-07-18T18:15:52,科技,软件服务,电商及互联网服务,汇通达网络,09878.HK,53.2,ODSH,9878,5.31,29.500,,9878.HK,,,,0.00,45.90,0.000,HKD,匯通達網絡,B,,0.0,29.500
09885,藥師幫,N,醫療保健,藥品及生物科技,藥品,24092536981.2,2023-07-18T18:15:52,医疗保健,药品及生物科技,药品,药师帮,09885.HK,240.9,ODSH,9885,24.09,38.100,,9885.HK,,,,0.00,,0.000,HKD,藥師幫,B,,0.0,38.100
09886,叮噹健康,N,醫療保健,藥品及生物科技,藥品,3474414803.23,2023-07-18T18:15:52,医疗保健,药品及生物科技,药品,叮当健康,09886.HK,34.7,ODSH,9886,3.47,2.590,,9886.HK,,,,0.00,,0.000,HKD,叮噹健康,B,,0.0,2.590
09888,百度集團-SW,N,資訊科技,軟件服務,電商及互聯網服務,408484690795.6,2023-07-18T18:15:52,科技,软件服务,电商及互联网服务,百度集团-SW,09888.HK,4084.8,ODSH,9888,408.48,144.400,,9888.HK,,,,0.00,51.32,0.000,HKD,百度集團－ＳＷ,B,,0.0,144.400
09889,東莞農商銀行,N,金融,銀行,銀行,8346621570.0,2023-07-18T18:15:52,金融,银行,银行,东莞农商银行,09889.HK,83.5,ODSH,9889,8.34,7.270,,9889.HK,,,4.44,0.00,7.48,0.000,HKD,東莞農商銀行,B,,0.0,7.270
09896,名創優品,N,非必需性消費,零售相關,多元化零售,45619197628.5,2023-07-18T18:15:52,非必需性消费,零售相关,多元化零售,名创优品,09896.HK,456.2,ODSH,9896,45.61,36.100,,9896.HK,,,,0.00,63.44,0.000,HKD,名創優品,B,,0.0,36.100
09898,微博-SW,N,資訊科技,軟件服務,電商及互聯網服務,26275569804.0,2023-07-18T18:15:52,科技,软件服务,电商及互联网服务,微博-SW,09898.HK,262.8,ODSH,9898,26.27,108.000,,9898.HK,,,6.14,0.00,37.97,0.000,HKD,微博－ＳＷ,B,,0.0,108.000
09899,雲音樂,N,非必需性消費,媒體及娛樂,影視娛樂,16879702954.0,2023-07-18T18:15:52,非必需性消费,媒体及娱乐,影视娱乐,云音乐,09899.HK,168.8,ODSH,9899,16.87,79.000,,9899.HK,,,,0.00,,0.000,HKD,雲音樂,B,,0.0,79.000
09900,德益控股,N,地產建築,建築,建築及服務,487320000.0,2023-07-18T18:15:52,地产建筑,建筑,建筑及服务,德益控股,09900.HK,4.9,ODSH,9900,487.32,1.310,,9900.HK,,,,0.00,8.58,0.000,HKD,德益控股,M,,0.0,1.310
09901,新東方-S,N,非必需性消費,支援服務,教育,60157451187.35,2023-07-18T18:15:52,非必需性消费,支援服务,教育,新东方-S,09901.HK,601.6,ODSH,9901,60.15,35.450,,9901.HK,,,,0.00,22.50,0.000,HKD,新東方－Ｓ,B,,0.0,35.450
09906,宏力醫療管理,N,醫療保健,醫療保健設備及服務,醫療及醫學美容服務,1212000000.0,2023-07-18T18:15:52,医疗保健,医疗保健设备及服务,医疗及医学美容服务,宏力医疗管理,09906.HK,12.1,ODSH,9906,1.21,2.020,,9906.HK,,,,0.00,21.60,0.000,HKD,宏力醫療管理,B,,0.0,2.020
