股票代码,股票简称,美股@最新价,美股@最新涨跌幅,美股@gics行业(三级),美股@所属概念,美股@总市值[20240308],美股@gics行业(一级),美股@gics行业(二级),美股@gics行业(四级),美股@上市日期,美股@总股本[20240308],美股@流通股[20240308],美股@上市板块,market_code,code
BYNOU.O,Bynordic-U,,,,,,,,,20220209,,,Nasdaq Global Market,185,BYNOU
FEM.O,AlphaDEX新兴市场指数,23.270,0.000,,,,,,,20110418,,,Nasdaq Global Market,185,FEM
FEBZ.B,结构化结果ETF-2月,32.303,-0.422,,,,,,,20210201,,,主板,171,FEBZ
BOAT.P,SonicShares全球航运,31.260,0.804,,,,,,,20210804,,,主板,169,BOAT
NULC.B,ESG美国大型股指数ETF,,-0.885,,,,,,,20190604,,,主板,171,NULC
NFLT.P,多部门债券ETF,22.500,0.312,,,,,,,20150811,,,主板,169,NFLT
DSCF.B,纪律基金ETF,22.610,-0.089,,,,,,,20221229,,,主板,171,DSCF
PSMO.B,Swan SOS中等ETF,,-0.116,,,,,,,20211004,,,主板,171,PSMO
SPCZ.B,增强型并购前SPAC ETF,,0.130,,,,,,,20221230,,,主板,171,SPCZ
BETE.P,比特以太等权策略ETF,89.930,1.255,,,,,,,20231002,,,主板,169,BETE
UBOT.P,机器人与AI两倍做多,26.050,-3.053,,,,,,,20180419,,,主板,169,UBOT
MCAAU.O,Mountain-U,,,,,,,,,20211105,,,Nasdaq Global Market,185,MCAAU
AMNA.P,Alerian中游能源,,-0.244,,,,,,,20200625,,,主板,169,AMNA
SPTS.P,1-3年期美国国债ETF,28.940,0.069,,,,,,,20111130,,,主板,169,SPTS
JMUB.B,摩根大通市政ETF,50.855,-0.039,,,,,,,20181031,,,主板,171,JMUB
BBBS.P,美国BBB 1-5年公司债,,0.100,,,,,,,20240125,,,主板,169,BBBS
FTA.O,大盘价值指数ETF,73.540,0.041,,,,,,,20070508,,,Nasdaq Global Market,185,FTA
HYD.P,高收益市政债券转换,52.070,0.038,,,,,,,20090204,,,主板,169,HYD
JTEK.O,摩根大通美国科技,66.140,-1.913,,,,,,,20231005,,,Nasdaq Global Market,185,JTEK
AVNM.P,Avantis国际市场股票,55.610,-0.201,,,,,,,20230629,,,主板,169,AVNM
VLU.P,标普1500低估值倾斜,169.680,-0.181,,,,,,,20121025,,,主板,169,VLU
IGTR.P,标准普尔全球BMI,27.280,-0.216,,,,,,,20221117,,,主板,169,IGTR
LGLZ.B,颠覆性大麻ETF,,2.408,,,,,,,20230919,,,主板,171,LGLZ
GDVD.P,R3全球股息增长ETF,,-0.132,,,,,,,20220331,,,主板,169,GDVD
FTAG.O,Indxx全球农业指数ETF,24.656,-0.247,,,,,,,20100312,,,Nasdaq Global Market,185,FTAG
RWL.P,标普收益加权指数ETF,90.680,-0.352,,,,,,,20080222,,,主板,169,RWL
GRID.O,纳斯达克清洁智能电网,112.010,-0.639,,,,,,,20091117,,,Nasdaq Global Market,185,GRID
JOJO.P,ATAC信用轮换ETF,14.720,0.034,,,,,,,20210716,,,主板,169,JOJO
IBTO.O,ICE Bofa 2033美债,24.450,0.000,,,,,,,20230629,,,Nasdaq Global Market,185,IBTO
GAQ.U.N,Generation Asia I-U,,,,,,,,,20220120,,,主板,169,GAQ.U
TLH.P,ICE美国10-20年期国债,105.880,-0.066,,,,,,,20070105,,,主板,169,TLH
SQLV.O,小盘质量价值指数,40.930,-0.064,,,,,,,20170713,,,Nasdaq Global Market,185,SQLV
IFRA.B,美国基础设施指数ETF,41.850,0.144,,,,,,,20180405,,,主板,171,IFRA
EDOC.O,远程医疗健康指数ETF,9.600,0.104,,,,,,,20200730,,,Nasdaq Global Market,185,EDOC
TPLE.P,大中盘长期波动加权,24.501,-0.667,,,,,,,20210729,,,主板,169,TPLE
PBJA.B,PGIM大盘缓冲20–1月,25.797,-0.194,,,,,,,20240102,,,主板,171,PBJA
BTSGU.O,BrightSpring Health-U,38.310,-0.078,,,,,,,20240126,,,Nasdaq Global Select Market,185,BTSGU
PFF.O,上市优先和混合证券,32.230,0.109,,,,,,,20170802,,,Nasdaq Global Market,185,PFF
ONLN.P,ProShares在线零售,38.180,0.234,,,,,,,20180716,,,主板,169,ONLN
BUZZ.P,美国情绪领袖指数ETF,21.210,0.483,,,,,,,20210304,,,主板,169,BUZZ
SCHM.P,道琼斯美国总市值中盘,79.240,-0.340,,,,,,,20110113,,,主板,169,SCHM
IGTAU.O,Inception Growth-U,,,,,,,,,20211209,,,Nasdaq Global Market,185,IGTAU
HART.P,IQ健康之心指数ETF,30.020,-0.057,,,,,,,20210114,,,主板,169,HART
IJK.P,标普中盘400增长ETF,88.610,-0.895,,,,,,,20000724,,,主板,169,IJK
CRAK.P,MVIS全球炼油厂指数,36.500,-0.331,,,,,,,20150818,,,主板,169,CRAK
CBSE.P,精选股票ETF,,-0.966,,,,,,,20201113,,,主板,169,CBSE
QQH.P,Defender 100指数ETF,54.960,-1.947,,,,,,,20191010,,,主板,169,QQH
GEMD.B,新兴市场美元债券ETF,40.990,0.071,,,,,,,20220217,,,主板,171,GEMD
PEPLU.O,PepperLime Health-U,,,,,,,,,20211015,,,Nasdaq Capital Market,186,PEPLU
DWM.P,国际股票指数ETF,54.520,-0.055,,,,,,,20060616,,,主板,169,DWM
OILK.B,商品平衡原油指数ETF,44.970,-0.684,,,,,,,20160926,,,主板,171,OILK
ERET.O,富时发展绿色目标,25.499,0.874,,,,,,,20221117,,,Nasdaq Global Market,185,ERET
SVIX.B,短期VIX期货做空ETF,38.710,-2.126,,,,,,,20220330,,,主板,171,SVIX
HYSA.P,ICE美国现金高收益,15.030,0.200,,,,,,,20230918,,,主板,169,HYSA
FPEI.P,第一信托首选证券收入,18.175,-0.110,,,,,,,20170823,,,主板,169,FPEI
VFVA.B,美国价值因素ETF,114.030,0.133,,,,,,,20180215,,,主板,171,VFVA
OVS.P,叠加股票小盘股ETF,,-0.276,,,,,,,20191001,,,主板,169,OVS
CDC.O,高息100长/现货波动,57.640,0.122,,,,,,,20140702,,,Nasdaq Global Market,185,CDC
SPIB.P,美国中期公司债券ETF,32.695,0.092,,,,,,,20090210,,,主板,169,SPIB
WFIG.B,WisdomTree美国债券,44.480,0.068,,,,,,,20160427,,,主板,171,WFIG
ISEP.P,Innovator电力缓冲9月,27.099,-0.107,,,,,,,20230901,,,主板,169,ISEP
IDRV.P,自动驾驶和电动汽车,31.640,-0.722,,,,,,,20190418,,,主板,169,IDRV
AUGW.P,AllianzIM 20缓冲8月,26.950,-0.245,,,,,,,20230801,,,主板,169,AUGW
TECL.P,科技行业三倍做多,79.560,-4.514,,,,,,,20081217,,,主板,169,TECL
BSEP.B,美国股票缓冲ETF-9月,38.680,-0.243,,,,,,,20190903,,,主板,171,BSEP
PSL.O,消费必需品技术领先,96.380,-0.680,,,,,,,20161207,,,Nasdaq Global Market,185,PSL
ILCB.P,美国大中盘指数ETF,70.880,-0.645,,,,,,,20040628,,,主板,169,ILCB
PFIX.P,简化利率对冲ETF,44.710,0.247,,,,,,,20210511,,,主板,169,PFIX
SOVF.P,主权资本繁荣基金,29.090,0.000,,,,,,,20231003,,,主板,169,SOVF
VXX.B,标普500短期期货回报,14.480,2.622,,,,,,,20180118,,,主板,171,VXX
TWLVU.O,Twelve Seas-U,,,,,,,,,20210226,,,Nasdaq Capital Market,186,TWLVU
DIHP.B,国际高盈利ETF,26.790,-0.704,,,,,,,20220324,,,主板,171,DIHP
GDE.B,黄金策略1.8倍做多ETF,30.390,0.165,,,,,,,20220317,,,主板,171,GDE
MODL.O,美国西区行业ETF,35.030,-0.568,,,,,,,20221012,,,Nasdaq Global Market,185,MODL
FXE.P,欧元价格ETF,101.010,-0.089,,,,,,,20051212,,,主板,169,FXE
CEF.P,Sprott实物金银信托,19.940,0.504,,,,,,,20180116,,,主板,169,CEF
SFLO.O,小盘股自由现金流ETF,25.941,0.000,,,,,,,20231221,,,Nasdaq Global Market,185,SFLO
FAZ.P,金融精选三倍做空ETF,11.160,-0.357,,,,,,,20081106,,,主板,169,FAZ
EZBC.B,CME CF比特币参考率,40.210,2.389,,,,,,,20240111,,,主板,171,EZBC
OVB.P,叠加股份核心债券ETF,20.930,0.072,,,,,,,20191001,,,主板,169,OVB
JPIN.P,多元化因素国际股票,55.900,-0.054,,,,,,,20141107,,,主板,169,JPIN
UCYB.O,网络安全指数2倍做多,43.330,-2.079,,,,,,,20210121,,,Nasdaq Global Market,185,UCYB
SEA.P,美国全球海空货运ETF,15.170,0.510,,,,,,,20220120,,,主板,169,SEA
RVNU.P,市政基础设施收入债券,25.810,0.043,,,,,,,20130604,,,主板,169,RVNU
FISK.P,Empire State-U 250,,0.000,,,,,,,20131011,,,主板,169,FISK
BBC.P,生物技术临床试验指数,30.540,-0.164,,,,,,,20170901,,,主板,169,BBC
WOMN.P,晨星妇女赋权指数ETF,35.770,-0.238,,,,,,,20180828,,,主板,169,WOMN
LQDW.B,Cboe LQD买入指数ETF,28.980,0.000,,,,,,,20220822,,,主板,171,LQDW
LVHD.O,低波动性高股息指数,35.910,0.391,,,,,,,20151229,,,Nasdaq Global Market,185,LVHD
CRBN.P,MSCI ACWI低碳目标,176.740,-0.446,,,,,,,20141209,,,主板,169,CRBN
IDMO.P,非美非韩大中盘动量,41.310,0.000,,,,,,,20120224,,,主板,169,IDMO
FIBR.B,固定收益均衡风险指数,86.010,0.163,,,,,,,20150226,,,主板,171,FIBR
SPYI.B,NEOS标普500高收入ETF,49.860,-0.140,,,,,,,20220830,,,主板,171,SPYI
THD.P,泰国IMI 25/50指数ETF,60.920,0.580,,,,,,,20080326,,,主板,169,THD
MAYT.P,美国大盘股缓冲10-5月,29.200,-0.021,,,,,,,20230501,,,主板,169,MAYT
PFIG.P,美国投资1-10级ETF,23.560,0.030,,,,,,,20110915,,,主板,169,PFIG
XJUL.B,Cboe增强适度缓冲7月,32.989,-0.091,,,,,,,20230724,,,主板,171,XJUL
NEAR.B,BlackRock短期债券ETF,50.460,0.109,,,,,,,20130926,,,主板,171,NEAR
OAKUU.O,Oak Woods-U,,,,,,,,,20230324,,,Nasdaq Capital Market,186,OAKUU
GNOV.B,FT美国股票缓冲11月,32.650,-0.190,,,,,,,20231120,,,主板,171,GNOV
GLDI.O,黄金流动103指数ETF,148.100,0.714,,,,,,,20130129,,,Nasdaq Global Market,185,GLDI
GSSC.P,高盛活性小盘股权指数,64.230,-0.124,,,,,,,20170629,,,主板,169,GSSC
GSST.B,高盛访问超短债券ETF,50.190,0.030,,,,,,,20190417,,,主板,171,GSST
AVES.P,新兴市场价值ETF,47.550,0.000,,,,,,,20210930,,,主板,169,AVES
UJUN.B,标普500价格回报,30.811,-0.032,,,,,,,20190603,,,主板,171,UJUN
MPRO.B,ProCap指数ETF,27.570,-0.087,,,,,,,20210324,,,主板,171,MPRO
CEW.P,新兴货币策略基金ETF,17.860,0.281,,,,,,,20090506,,,主板,169,CEW
FBL.O,META每日2倍做多ETF,143.820,-2.369,,,,,,,20221213,,,Nasdaq Global Market,185,FBL
DRSK.B,Aptus定义风险ETF,26.370,-0.189,,,,,,,20180808,,,主板,171,DRSK
INNO.P,Harbor创新开拓者ETF,16.270,-0.612,,,,,,,20211202,,,主板,169,INNO
XHE.P,标普医疗保健设备精选,86.530,-0.329,,,,,,,20110127,,,主板,169,XHE
SPGM.P,MSCI ACWI IMI指数ETF,58.660,-0.458,,,,,,,20120228,,,主板,169,SPGM
WPS.P,标普发达地产指数ETF,27.720,0.648,,,,,,,20070730,,,主板,169,WPS
QTJA.B,增长加速3倍做多ETF,22.250,-0.884,,,,,,,20220103,,,主板,171,QTJA
SEDA.U.N,SDCL EDGE-U,,,,,,,,,20211029,,,主板,169,SEDA.U
XHYC.P,高收益消费周期,,0.140,,,,,,,20220217,,,主板,169,XHYC
DSI.P,KLD 400社会指数ETF,98.460,-0.766,,,,,,,20061114,,,主板,169,DSI
GHMS.B,多策略收益ETF,25.910,0.019,,,,,,,20231115,,,主板,171,GHMS
EPS.P,美国大盘股指数ETF,53.860,-0.357,,,,,,,20070223,,,主板,169,EPS
RFCI.P,动态核心收入ETF,,0.089,,,,,,,20160614,,,主板,169,RFCI
FDHY.P,Fidelity高产因子ETF,48.000,0.084,,,,,,,20180614,,,主板,169,FDHY
HEGD.B,对冲股票美国大盘ETF,20.380,-0.318,,,,,,,20201223,,,主板,171,HEGD
DBP.P,最优收益率贵金属ETF,52.380,0.577,,,,,,,20070105,,,主板,169,DBP
ITAN.P,迷你图无形价值ETF,28.270,-0.082,,,,,,,20210629,,,主板,169,ITAN
APRT.P,大型股缓冲10 4月ETF,34.730,-0.086,,,,,,,20200601,,,主板,169,APRT
UPW.P,标普公用事业两倍做多,52.740,0.559,,,,,,,20070130,,,主板,169,UPW
PSFJ.B,天鹅SOSFlex7月ETF,,-0.239,,,,,,,20210701,,,主板,171,PSFJ
VONE.O,罗素1000指数ETF,233.070,-0.601,,,,,,,20100920,,,Nasdaq Global Market,185,VONE
PAPI.P,参数股票溢价收益ETF,26.280,0.080,,,,,,,20231019,,,主板,169,PAPI
BSCR.P,美元公司债券2027指数,19.350,0.155,,,,,,,20170927,,,主板,169,BSCR
SHOC.N,美国半导体30上限,45.560,-3.851,,,,,,,20240109,,,主板,169,SHOC
EES.P,美国小盘股指数ETF,48.600,0.206,,,,,,,20070223,,,主板,169,EES
ROM.P,标普科技板块两倍做多,60.300,-3.201,,,,,,,20070130,,,主板,169,ROM
KSA.P,沙特阿拉伯IMI 25/50,44.280,-0.068,,,,,,,20150917,,,主板,169,KSA
TACK.P,Fairlead战术部门ETF,26.030,-0.212,,,,,,,20220323,,,主板,169,TACK
BAYAU.O,Bayview Acquisition-U,10.300,0.390,,,,,,,20231215,,,Nasdaq Global Market,185,BAYAU
UVXY.B,恐慌指数1.5倍做多,7.400,3.631,,,,,,,20201221,,,主板,171,UVXY
OAIA.P,市场中性绝对收益,21.760,0.805,,,,,,,20221220,,,主板,169,OAIA
QQQ.O,纳斯达克100指数ETF,439.020,-1.444,,,,,,,19990310,,,Nasdaq Global Market,185,QQQ
FNGS.P,FANG+指数ETN,42.460,-2.188,,,,,,,20191113,,,主板,169,FNGS
QFLR.P,NASDAQ100管理型ETF,25.800,-1.146,,,,,,,20240125,,,主板,169,QFLR
RNRG.O,可再生能源生产者ETF,10.020,0.000,,,,,,,20150528,,,Nasdaq Global Market,185,RNRG
WDNA.B,生物进化指数ETF,17.350,-0.385,,,,,,,20210603,,,主板,171,WDNA
ARKC.B,ARK比特币策略ETF,,1.627,,,,,,,20231115,,,主板,171,ARKC
IHE.P,美国精选制药指数ETF,67.740,-0.397,,,,,,,20060501,,,主板,169,IHE
WUGI.B,AXS神秘特效一代经济,61.730,-2.622,,,,,,,20200331,,,主板,171,WUGI
HTAB.P,税务意识债券ETF,19.610,0.306,,,,,,,20180419,,,主板,169,HTAB
CDEI.P,Calvert美国大盘股,64.240,-0.482,,,,,,,20230201,,,主板,169,CDEI
CWS.P,集中股权ETF,62.660,0.096,,,,,,,20160920,,,主板,169,CWS
SCHD.P,美国股息100指数ETF,78.450,-0.419,,,,,,,20111020,,,主板,169,SCHD
BHYB.B,ICE美国银行国债约束,53.880,0.058,,,,,,,20231027,,,主板,171,BHYB
ABCS.O,Alpha资本美国小中盘,26.262,-0.213,,,,,,,20231220,,,Nasdaq Global Market,185,ABCS
TIP.P,美国国债挂钩债券,107.580,0.084,,,,,,,20031204,,,主板,169,TIP
REAI.O,房地产策略基于信托,19.870,1.094,,,,,,,20230613,,,Nasdaq Global Market,185,REAI
ONOF.P,美国风险管理指数ETF,32.120,-0.681,,,,,,,20210113,,,主板,169,ONOF
XHYT.P,高收益电信媒体和科技,34.332,-0.029,,,,,,,20220217,,,主板,169,XHYT
EVMT.O,电动汽车金属商品策略,16.810,-0.356,,,,,,,20220427,,,Nasdaq Global Market,185,EVMT
CWB.P,可换股债券指数ETF,72.190,0.194,,,,,,,20090414,,,主板,169,CWB
IGLB.P,10年以上美国公司,51.545,0.058,,,,,,,20091208,,,主板,169,IGLB
STRV.N,GBS美国500指数ETF,32.920,-0.604,,,,,,,20240109,,,主板,169,STRV
VOE.P,美国中盘股价值指数,151.740,0.053,,,,,,,20060817,,,主板,169,VOE
UCON.P,TCW无约束加债券ETF,24.695,0.081,,,,,,,20180605,,,主板,169,UCON
TMFE.P,资本效率100指数ETF,22.930,-1.282,,,,,,,20211231,,,主板,169,TMFE
FBCV.B,富达蓝筹价值ETF,30.270,-0.036,,,,,,,20200604,,,主板,171,FBCV
XVOL.P,活跃对冲美国股票ETF,,-0.908,,,,,,,20210422,,,主板,169,XVOL
FCFY.P,标普500行业中性FCF,,-0.179,,,,,,,20230824,,,主板,169,FCFY
IQDY.P,国际质量红利动态指数,28.970,-0.656,,,,,,,20130412,,,主板,169,IQDY
BSMO.O,市政债券2024指数ETF,24.790,0.000,,,,,,,20190926,,,Nasdaq Global Market,185,BSMO
EVUS.B,MSCI美国扩展ESG焦点,,-0.350,,,,,,,20230202,,,主板,171,EVUS
MJUS.P,美国另类收获ETF,1.820,3.977,,,,,,,20210513,,,主板,169,MJUS
FLCB.P,美国核心债券ETF,21.405,0.070,,,,,,,20190919,,,主板,169,FLCB
EWO.P,奥地利IMI 25/50指数,20.970,-0.726,,,,,,,19960312,,,主板,169,EWO
IAGG.B,10%发行人上限指数ETF,49.895,0.060,,,,,,,20151112,,,主板,171,IAGG
FDRV.B,电动车与未来交通ETF,14.770,-1.185,,,,,,,20211007,,,主板,171,FDRV
UGL.P,黄金分类指数两倍做多,69.810,1.660,,,,,,,20081203,,,主板,169,UGL
IZRL.B,ARK以色列创新指数ETF,21.010,-0.379,,,,,,,20171205,,,主板,171,IZRL
FDMO.P,美国动量因子指数ETF,59.280,-0.938,,,,,,,20160912,,,主板,169,FDMO
EFV.P,欧澳远东价值指数ETF,53.610,0.093,,,,,,,20050801,,,主板,169,EFV
NTSE.P,新兴市场高效核心基金,28.420,-0.165,,,,,,,20210520,,,主板,169,NTSE
IBDQ.P,2025年到期公司ETF,24.770,0.121,,,,,,,20150312,,,主板,169,IBDQ
GOVT.P,美国国债核心债券,22.830,0.000,,,,,,,20120214,,,主板,169,GOVT
VDE.P,投资市场能源指数ETF,122.990,0.327,,,,,,,20040923,,,主板,169,VDE
SUSB.O,公司ESG焦点指数ETF,24.475,0.102,,,,,,,20170718,,,Nasdaq Global Market,185,SUSB
XPND.P,第一信托扩展技术ETF,26.430,-1.564,,,,,,,20210615,,,主板,169,XPND
AOTG.O,AOT成长与创新ETF,38.650,-0.948,,,,,,,20220629,,,Nasdaq Global Market,185,AOTG
LEAD.B,领导者股息指数ETF,64.880,-1.248,,,,,,,20160106,,,主板,171,LEAD
EUSB.P,通用选择筛选指数ETF,42.890,0.164,,,,,,,20200625,,,主板,169,EUSB
CVLC.P,美国大盘股核心责任,64.440,-0.651,,,,,,,20230201,,,主板,169,CVLC
EAOM.B,意识中等分配指数ETF,,-0.149,,,,,,,20200618,,,主板,171,EAOM
DSMC.N,小/中现金流ETF,35.480,-0.194,,,,,,,20230808,,,主板,169,DSMC
GDXJ.P,全球初级黄金矿业指数,35.935,-0.416,,,,,,,20091111,,,主板,169,GDXJ
GOOX.B,Alphabet每日两倍做多,21.730,1.645,,,,,,,20240111,,,主板,171,GOOX
HUDAU.O,Hudson I-U,,,,,,,,,20221014,,,Nasdaq Global Market,185,HUDAU
TDI.O,Touchstone国际动态,29.015,-0.514,,,,,,,20231211,,,Nasdaq Global Market,185,TDI
USO.P,轻质低硫原油,73.350,-1.172,,,,,,,20060410,,,主板,169,USO
MBNE.B,市政债券ESG ETF,,0.067,,,,,,,20220405,,,主板,171,MBNE
MGK.P,美国超级大盘增长ETF,283.050,-0.966,,,,,,,20071217,,,主板,169,MGK
CEMB.B,CEMBI广泛多元化ETF,44.320,-0.045,,,,,,,20120417,,,主板,171,CEMB
GRNB.P,绿色债券精选指数ETF,23.750,-0.063,,,,,,,20170303,,,主板,169,GRNB
ZTRE.P,ICE 3年期美国目标,50.120,0.110,,,,,,,20240111,,,主板,169,ZTRE
AMZU.O,亚马逊1.5倍每日做多,33.040,-1.344,,,,,,,20220907,,,Nasdaq Global Market,185,AMZU
ARP.P,PMV适应性风险平价ETF,26.730,-0.623,,,,,,,20221222,,,主板,169,ARP
ERY.P,能源行业指数2倍做空,25.500,-0.584,,,,,,,20081106,,,主板,169,ERY
WANT.P,非必需消费品3倍做多,33.690,-1.174,,,,,,,20181129,,,主板,169,WANT
CLOX.P,Panagram AAA CLO,25.430,0.039,,,,,,,20230719,,,主板,169,CLOX
SIXP.P,美国大盘6个月缓冲10,25.105,-0.425,,,,,,,20240301,,,主板,169,SIXP
NWLG.P,Winslow大盘成长股ESG,,-1.322,,,,,,,20210805,,,主板,169,NWLG
AVMA.P,Avantis适度分配ETF,,-0.206,,,,,,,20230629,,,主板,169,AVMA
AMZD.O,亚马逊每日1倍做空,15.090,0.869,,,,,,,20220907,,,Nasdaq Global Market,185,AMZD
SRET.O,全球超级股息REIT,19.950,0.403,,,,,,,20150317,,,Nasdaq Global Market,185,SRET
PJFG.P,PGIM聚焦成长ETF,82.384,-1.947,,,,,,,20221214,,,主板,169,PJFG
PWUPU.O,PowerUp-U,10.960,-1.803,,,,,,,20220218,,,Nasdaq Global Market,185,PWUPU
IAI.P,美国精选投资服务指数,112.740,0.420,,,,,,,20060501,,,主板,169,IAI
FTSL.O,高级贷款基金ETF,46.280,-0.108,,,,,,,20130502,,,Nasdaq Global Market,185,FTSL
TGRT.P,T.Rowe价格增长ETF,31.730,-0.998,,,,,,,20230615,,,主板,169,TGRT
SMI.B,可持续市政ETF,46.421,0.022,,,,,,,20210910,,,主板,171,SMI
RSBT.B,堆叠债券管理期货ETF,17.570,-1.193,,,,,,,20230208,,,主板,171,RSBT
PHGE.U.A,BiomX-U,,0.000,,,,,,,20181214,,,主板,170,PHGE.U
ITDG.P,iShares目标日期2055,28.931,-0.465,,,,,,,20231019,,,主板,169,ITDG
SPTL.P,彭博长期美国国债ETF,28.235,-0.106,,,,,,,20070523,,,主板,169,SPTL
IRAAU.O,Iris Acquisition-U,,,,,,,,,20210305,,,Nasdaq Capital Market,186,IRAAU
DBEF.P,MSCI EAFE美元对冲ETF,39.800,-0.475,,,,,,,20110609,,,主板,169,DBEF
XLG.P,标普500 50强指数ETF,41.290,-1.055,,,,,,,20050504,,,主板,169,XLG
FLYU.P,美国旅行指数三倍做多,51.750,0.642,,,,,,,20220622,,,主板,169,FLYU
TFLR.P,价格浮动利率ETF,51.810,-0.243,,,,,,,20221117,,,主板,169,TFLR
XNTK.P,NYSE技术指数ETF,180.870,-1.760,,,,,,,20000925,,,主板,169,XNTK
JHSC.P,维度小盘股指数ETF,37.360,-0.252,,,,,,,20171109,,,主板,169,JHSC
FEMB.O,新兴市场本地货币债券,28.650,-0.070,,,,,,,20141105,,,Nasdaq Global Market,185,FEMB
CSHI.P,NEOS增强型收益1-3月,49.920,-0.020,,,,,,,20220830,,,主板,169,CSHI
NETZ.B,TCW转型系统ETF,65.340,-0.549,,,,,,,20220203,,,主板,171,NETZ
DOG.P,工业平均指数做空,29.270,0.137,,,,,,,20060621,,,主板,169,DOG
CALF.B,Pacer小盘现金牛市,47.580,-0.585,,,,,,,20170616,,,主板,171,CALF
EELV.P,标普新兴市场低波动率,24.140,0.124,,,,,,,20120113,,,主板,169,EELV
FEMS.O,AlphaDEX新兴市场小盘,39.070,0.308,,,,,,,20120215,,,Nasdaq Global Market,185,FEMS
PHB.P,美国高收益1-10ETF,18.100,0.111,,,,,,,20071115,,,主板,169,PHB
FLHK.P,富时香港封顶指数ETF,17.080,0.678,,,,,,,20171106,,,主板,169,FLHK
IXJ.P,全球1200医疗行业指数,92.700,-0.215,,,,,,,20011113,,,主板,169,IXJ
KGRO.P,中国创新ETF,,0.322,,,,,,,20211007,,,主板,169,KGRO
RSPD.P,标普等权非必需消费品,49.520,0.162,,,,,,,20061101,,,主板,169,RSPD
NUKZ.P,核复兴指数ETF,29.520,-0.254,,,,,,,20240124,,,主板,169,NUKZ
SMLF.P,STOXX美国小型股票,61.980,-0.434,,,,,,,20150428,,,主板,169,SMLF
UDOW.P,道琼斯指数三倍做多,79.310,-0.339,,,,,,,20100211,,,主板,169,UDOW
PEMX.P,新兴市场不含中国ETF,,-0.647,,,,,,,20230518,,,主板,169,PEMX
IDHQ.P,标普质量开发大中盘股,30.600,-0.971,,,,,,,20070613,,,主板,169,IDHQ
IAPR.P,国际开发功率缓冲-4月,26.950,-0.555,,,,,,,20210401,,,主板,169,IAPR
FLYD.P,美国旅行指数三倍做空,2.535,0.000,,,,,,,20220622,,,主板,169,FLYD
FLBR.P,富时巴西封顶指数,19.460,-2.309,,,,,,,20171106,,,主板,169,FLBR
PRAY.P,FIS基督教股票基金,27.220,-0.684,,,,,,,20220208,,,主板,169,PRAY
IBHD.B,2024高收益率指数ETF,23.200,-0.301,,,,,,,20190509,,,主板,171,IBHD
SDVY.O,中小盘上涨股息指数,33.400,-0.209,,,,,,,20171103,,,Nasdaq Global Market,185,SDVY
XISE.B,9月股票缓冲溢价收益,30.540,0.062,,,,,,,20230918,,,主板,171,XISE
TYD.P,7-10年债券三倍做多,26.760,0.333,,,,,,,20090416,,,主板,169,TYD
FLIN.P,富时印度封顶,37.360,0.080,,,,,,,20180208,,,主板,169,FLIN
SRTY.P,罗素2000指数三倍做空,27.260,0.258,,,,,,,20100211,,,主板,169,SRTY
QUS.P,美国因子组合A系列,142.100,-0.643,,,,,,,20150416,,,主板,169,QUS
FDT.O,AlphaDEX非美发达市场,55.200,0.145,,,,,,,20110418,,,Nasdaq Global Market,185,FDT
EMC.P,新兴市场大消费者ETF,26.075,-0.307,,,,,,,20230515,,,主板,169,EMC
BSMV.O,市政债券2031指数ETF,21.500,-0.093,,,,,,,20211027,,,Nasdaq Global Market,185,BSMV
IBIG.P,ICE 2030美国国债,25.710,0.117,,,,,,,20230921,,,主板,169,IBIG
IQRA.P,IQ世邦魏理仕房地产,,0.612,,,,,,,20230510,,,主板,169,IQRA
IMCV.O,美国中盘广义价值ETF,70.360,-0.017,,,,,,,20040628,,,Nasdaq Global Market,185,IMCV
NURE.B,短期房地产投资信托,30.770,1.383,,,,,,,20161220,,,主板,171,NURE
IWX.P,罗素200强价值ETF,74.170,0.121,,,,,,,20090922,,,主板,169,IWX
TSLT.O,T-Rex 2倍做多特斯拉,11.340,-3.653,,,,,,,20231019,,,Nasdaq Global Market,185,TSLT
AVMC.P,Avantis美国中型股,60.400,-0.233,,,,,,,20231109,,,主板,169,AVMC
UEVM.O,新兴市场价值动力,46.110,0.198,,,,,,,20221101,,,Nasdaq Global Market,185,UEVM
APACU.O,StoneBridge-U,10.970,-14.530,,,,,,,20210716,,,Nasdaq Capital Market,186,APACU
DFLV.P,美国大盘股价值ETF,28.760,0.070,,,,,,,20221207,,,主板,169,DFLV
DUSA.B,戴维斯选择美国股票,39.220,-0.332,,,,,,,20210324,,,主板,171,DUSA
PXI.O,能源技术领导者,46.320,-0.037,,,,,,,20161207,,,Nasdaq Global Market,185,PXI
KWT.B,精选规模流动性上限,33.735,-0.524,,,,,,,20200903,,,主板,171,KWT
IBTG.O,2026美国国债指数ETF,22.740,0.066,,,,,,,20200227,,,Nasdaq Global Market,185,IBTG
DJAN.B,美股深度缓冲ETF-1月,35.664,-0.224,,,,,,,20210119,,,主板,171,DJAN
EPRF.B,标普美国优先股指数,19.610,0.564,,,,,,,20160524,,,主板,171,EPRF
KORP.P,世纪多元化公司债券,46.330,0.171,,,,,,,20180116,,,主板,169,KORP
TOTL.P,双线总回报战术ETF,40.000,0.150,,,,,,,20150224,,,主板,169,TOTL
