isin,slug,name.originalValue,name.translations.others,name.translations.en,overview.lastPrice,changeToPrevDay,turnover,marketCapitalisation,overview.dateTimeLastPrice,market.originalValue,market.translations.de,market.translations.en,segment.originalValue,segment.translations.others,industrySector.originalValue,industrySector.translations.others,instrumentType.originalValue,instrumentType.translations.de,instrumentType.translations.en,securityType.originalValue,securityType.translations.de,securityType.translations.en,originCountry.originalValue,originCountry.translations.de,originCountry.translations.en,sector.originalValue,subsector.originalValue,subsector.translations.others,industrySector.translations.de,industrySector.translations.en,subsector.translations.de,subsector.translations.en,segment,sector,subsector,originCountry.translations.others
FR0000051807,teleperformance-s-a,"TELEPERFORMANCE INH.EO2,5",Téléperformance S.A.,,154.25,0.0,0.0,9119260000.0,2023-07-20T17:35:31+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Ausländische Aktien,Foreign shares,,,,,,
FR0000073272,safran,"SAFRAN INH. EO -,20",SAFRAN,,137.98,0.0,0.0,58951955000.0,2023-07-19T17:35:55+02:00,OPEN,Freiverkehr,Open Market,,,61,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Elektronik und Elektrik,Electronic engineering,,,,,,
FR0000120404,accor-s-a,ACCOR SA INH. EO 3,Accor S.A.,,33.97,-0.8754012256,0.0,8935129100.0,2023-07-20T17:35:37+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Holdinggesellschaften,Holding companies,,,,,,
FR0000120693,pernod-ricard-s-a,PERNOD RICARD O.N.,Pernod-Ricard S.A.,,199.85,0.125250501,0.0,52336718000.0,2023-07-20T17:35:56+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Holdinggesellschaften,Holding companies,,,,,,
FR0000131757,eramet-sa,"ERAMET SA INH. EO 3,05",Eramet SA,,87.25,0.9837962962,0.0,2323991000.0,2023-07-20T17:35:54+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Ausländische Aktien,Foreign shares,,,,,,
FR0000131906,renault-s-a,"RENAULT INH. EO 3,81",Renault S.A.,,38.515,-1.1295084072,0.0,11389655800.0,2023-07-20T17:35:55+02:00,OPEN,Freiverkehr,Open Market,,,91,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Fahrzeug- und Maschinenbau,Automotive and mechanical engineering,,,,,,
FR0004125920,amundi-s-a-eo-2-50,"AMUNDI S.A. EO 2,50","AMUNDI S.A. EO 2,50",,56.95,-0.4370629371,0.0,11537272700.0,2023-07-20T17:35:55+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Ausländische Aktien,Foreign shares,,,,,,
FR0010221234,eutelsat-communications,EUTELSAT COMMS EO 1,Eutelsat Communications,,6.0,0.0,0.0,1383270000.0,2023-07-17T17:35:51+02:00,OPEN,Freiverkehr,Open Market,,,173,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Telekommunikation,Telecommunication Services,,,,,,
FR0010411983,scor-se,"SCOR SE EO 7,8769723",SCOR SE,,27.66,0.8017492711,0.0,5164951800.0,2023-07-20T17:35:46+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Holdinggesellschaften,Holding companies,,,,,,
FR0011981968,worldline-s-a-eo-68,"WORLDLINE S.A. EO -,68","WORLDLINE S.A. EO -,68",,35.4,0.0,0.0,9881414400.0,2023-07-20T17:35:42+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Ausländische Aktien,Foreign shares,,,,,,
FR0013154002,sartor-sted-b-eo-20,"SARTOR.STED.B. EO-,20",,,238.0,0.0,0.0,21938840000.0,2023-07-19T13:19:50+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Ausländische Aktien,Foreign shares,,,,,,
FR0013227113,soitec-s-a-eo-2,SOITEC S.A. EO 2,,,167.35,0.0,0.0,,2023-07-18T11:32:51+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,FR,Frankreich,France,,,,Ausländische Aktien,Foreign shares,,,,,,
GB0006776081,pearson-plc,"PEARSON PLC LS-,25",Pearson PLC,,9.972,0.1607071112,0.0,7137259560.0,2023-07-20T17:35:59+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,GB,Großbritannien,Great Britain,,,,Holdinggesellschaften,Holding companies,,,,,,
GB0007099541,prudential-plc,"PRUDENTIAL PLC LS-,05",Prudential PLC,,12.5,0.8064516129,0.0,34370875000.0,2023-07-20T17:35:57+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,GB,Großbritannien,Great Britain,,,,Holdinggesellschaften,Holding companies,,,,,,
GB0033195214,kingfisher-plc,"KINGFISHER LS-,157142857",Kingfisher PLC,,2.842,-0.5946135013,0.0,5513480000.0,2023-07-20T17:35:41+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,GB,Großbritannien,Great Britain,,,,Holdinggesellschaften,Holding companies,,,,,,
GB00B2B0DG97,reed-elsevier-plc,"RELX PLC LS -,144397",REED ELSEVIER PLC,,29.6,0.0,0.0,57272448000.0,2023-07-19T17:35:43+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,GB,Großbritannien,Great Britain,,,,Holdinggesellschaften,Holding companies,,,,,,
GB00BD6K4575,compass-group-ls-1105,"COMPASS GROUP LS-,1105",,,24.8,0.81300813,0.0,44119200000.0,2023-07-20T17:35:39+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,GB,Großbritannien,Great Britain,,,,Ausländische Aktien,Foreign shares,,,,,,
GB00BM8PJY71,natwest-gr-plc-ls-1-0769,"NATWEST GR.PLC LS 1,0769",,,2.985,0.9469056476,0.0,34231926270.0,2023-07-20T17:35:50+02:00,OPEN,Freiverkehr,Open Market,,,81,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,GB,Großbritannien,Great Britain,,,,Banken und Versicherungen,Bank/insurance,,,,,,
IT0003497176,telecom-italia-rnc,TELECOM ITALIA RNC,TELECOM ITALIA RNC,,0.2537,0.0,0.0,,2023-07-19T17:35:37+02:00,OPEN,Freiverkehr,Open Market,,,900,,1004,Sparaktien,Savings shares,BEARER_SHARES,Inhaberaktie,Bearer share,IT,Italien,Italy,,,,Ausländische Aktien,Foreign shares,,,,,,
LI1147158318,easymotionskin-tec-sf-1,"EASYMOTIONSKIN TEC SF-,1",,,6.7,0.0,0.0,67000000.0,2023-07-20T17:35:58+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,LI,,,,,,Ausländische Aktien,Foreign shares,,,,,,Liechtenstein
LU0251710041,cpi-property-group-s-a,"CPI PROPERTY GRP EO-,10",CPI PROPERTY GROUP S.A.,,0.89,0.0,0.0,7923598800.0,2023-07-19T17:35:52+02:00,REGULATED,Regulierter Markt,Regulated Market,STANDARD,General Standard,900,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,LU,Luxemburg,Luxembourg ,Financial Services,Real Estate,,Ausländische Aktien,Foreign shares,Immobilien,Real Estate,,,,
LU0472835155,exceet-group-se,EXCEET GROUP SCA RED. A,exceet Group SCA,,6.1,0.0,0.0,221796000.0,2023-07-20T17:35:40+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,900,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,LU,Luxemburg,Luxembourg ,Technology,Electronic Components & Hardware,,Ausländische Aktien,Foreign shares,Elektronische Komponenten & Hardware,Electronic Components & Hardware,,,,
LU2290523658,hometogose,HOMETOGO SE EO 1,HomeToGo SE,,2.99,1.3559322033,0.0,380148600.0,2023-07-20T17:35:59+02:00,REGULATED,Regulierter Markt,Regulated Market,PRIME,Prime Standard,174,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,LU,Luxemburg,Luxembourg ,Retail,"Retail, Internet",,Internet-Dienstleister,Internet Service Provider,"Einzelhandel, Internet","Retail, Internet",,,,
LU2380749676,smg-european-recovery-spac-se,SMG EUROPEAN RECOV. EO 1,SMG European Recovery SPAC SE,,10.3,0.0,0.0,123600000.0,2023-07-20T17:35:54+02:00,REGULATED,Regulierter Markt,Regulated Market,STANDARD,General Standard,631,SPACs - Special Purpose Aquisition Companies,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,LU,Luxemburg,Luxembourg ,Financial Services,Private Equity & Venture Capital,Private Equity & Venture Capital,,,,,,,,
NL0000334118,asm-international,"ASM INTL N.V. EO-,04",ASM INTERNATIONAL,,411.1,0.0,0.0,20287785000.0,2023-07-19T17:35:54+02:00,OPEN,Freiverkehr,Open Market,,,61,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,NL,Niederlande,Netherlands ,,,,Elektronik und Elektrik,Electronic engineering,,,,,,
NL0000395903,wolters-kluwer-n-v,WOLTERS KLUWER NAM. EO-12,Wolters Kluwer N.V.,,112.8,-0.2652519894,0.0,29048256000.0,2023-07-20T17:35:50+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,NL,Niederlande,Netherlands ,,,,Ausländische Aktien,Foreign shares,,,,,,
NL0006129074,audius-se,AUDIUS SE INH O.N.,audius SE,,14.2,0.0,0.0,70290000.0,2023-07-20T17:36:03+02:00,OPEN,Freiverkehr,Open Market,BASIC,Basic Board,180,,1002,Stammaktien,Common shares,BEARER_SHARES,Inhaberaktie,Bearer share,DE,Deutschland,Germany,Software,IT-Services,,Holdinggesellschaften,Holding companies,IT-Dienstleistungen,IT-Services,,,,
NL0011821392,signify-n-v-eo-01,"SIGNIFY N.V. EO -,01",,,26.99,0.0,0.0,3463896600.0,2023-07-20T17:35:36+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,NL,Niederlande,Netherlands ,,,,Ausländische Aktien,Foreign shares,,,,,,
NL0012015705,just-eat-takeaway-eo-04,"JUST EAT TAKEAWAY. EO-,04",,,15.726,-1.7125,0.0,2339399760.0,2023-07-20T17:35:31+02:00,OPEN,Freiverkehr,Open Market,,,150,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,NL,Niederlande,Netherlands ,,,,"Verbrauchsgüter, Nahrungsmittel, Brauereien, Papier",Consumer goods/food/breweries/paper,,,,,,
NL0015000DX5,atai-life-sciences-bv-eo1,ATAI LIFE SCIENCES BV EO1,,,2.032,0.0,0.0,337190080.0,2023-07-19T17:35:55+02:00,OPEN,Freiverkehr,Open Market,,,51,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,NL,Niederlande,Netherlands ,,,,Chemie und Pharmazeutik,Chemistry/pharmacy,,,,,,
SE0000108649,ericsson-lm-a,ERICSSON A (FRIA),ERICSSON LM A,,4.99,0.0,0.0,16616700000.0,2023-07-19T11:02:08+02:00,OPEN,Freiverkehr,Open Market,,,61,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,SE,Schweden,Sweden,,,,Elektronik und Elektrik,Electronic engineering,,,,,,
SE0013774668,epti-ab-ak,EPTI AB AK,,,0.027,0.0,0.0,,2023-07-20T17:35:30+02:00,OPEN,Freiverkehr,Open Market,,,172,Software,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,SE,Schweden,Sweden,,,,,,,,,,,
SE0018538068,mgi-media-and-games-inv-a,MGI-MEDIA AND GAMES INV.A,MGI – Media and Games Invest SE,MGI – Media and Games Invest SE,1.25,1.9575856443,0.0,199062500.0,2023-07-20T17:35:43+02:00,OPEN,Freiverkehr,Open Market,SCALE,Scale,172,Software,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,SE,Schweden,Sweden,Software,Internet,Internet,,,,,,,,
US0010841023,agco-corp,"AGCO CORP. DL-,01",Agco Corp.,,124.55,-0.399840064,0.0,,2023-07-20T17:35:38+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
US00165C2035,amc-entmt-hldgs-prf-shs,AMC ENTMT HLDGS PRF.SHS,,,1.6825,-0.0594000595,0.0,,2023-07-20T17:35:58+02:00,OPEN,Freiverkehr,Open Market,,,900,,1003,Vorzugsaktien,Preffered shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
US01741R1023,allegheny-technologies-inc,"ATI INC. DL-,01",Allegheny Technologies Inc.,,40.99,0.9108813392,0.0,5216100470.0,2023-07-20T17:35:52+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
US0200021014,allstate-corp,"ALLSTATE CORP. DL-,01",Allstate Corp.,,94.0,0.0,0.0,84676140000.0,2023-07-14T14:13:34+02:00,OPEN,Freiverkehr,Open Market,,,81,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Banken und Versicherungen,Bank/insurance,,,,,,USA
US0320951017,amphenol-corp-new,"AMPHENOL CORP. A DL-,001",Amphenol Corp. New,,76.0,0.3432796408,0.0,45296000000.0,2023-07-20T17:35:51+02:00,OPEN,Freiverkehr,Open Market,,,61,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Elektronik und Elektrik,Electronic engineering,,,,,,USA
US0367521038,anthem,"ELEVANCE HEALTH DL-,01",Anthem Inc. ,,400.0,0.0,0.0,95184000000.0,2023-07-19T11:04:26+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Holdinggesellschaften,Holding companies,,,,,,USA
US03743Q1085,apa-corp-dl-625,"APA CORP. DL -,625",APA Corp. ,,34.0,-0.3224860745,0.0,14275580000.0,2023-07-20T17:35:49+02:00,OPEN,Freiverkehr,Open Market,,,120,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,"Kali, Erdöl, Erdgas, Kohle","Potash, oil, natural gas, carbon",,,,,,USA
US0530151036,automatic-data-processing-inc,"AUTOM. DATA PROC. DL -,10",Automatic Data Processing Inc.,,213.5,0.7313045529,0.0,136362450000.0,2023-07-20T17:35:41+02:00,OPEN,Freiverkehr,Open Market,,,61,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Elektronik und Elektrik,Electronic engineering,,,,,,USA
US05722G1004,baker-hughes-co,BAKER HUGHES CO.,,,31.185,-1.1412268189,0.0,31372110000.0,2023-07-20T17:35:44+02:00,OPEN,Freiverkehr,Open Market,,,120,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,"Kali, Erdöl, Erdgas, Kohle","Potash, oil, natural gas, carbon",,,,,,USA
US0640581007,bank-of-new-york-mellon-corp,"BK N.Y. MELLON DL -,01",Bank of New York Mellon Corp.,,40.6,0.3708281829,0.0,56668262000.0,2023-07-20T17:35:53+02:00,OPEN,Freiverkehr,Open Market,,,81,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Banken und Versicherungen,Bank/insurance,,,,,,USA
US0997241064,borgwarner-inc,"BORGWARNER INC. DL-,01",BorgWarner Inc.,,41.03,0.5637254901,0.0,11635287400.0,2023-07-20T17:35:50+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
US1011371077,boston-scientific-corp,"BOSTON SCIENTIFIC DL-,01",Boston Scientific Corp.,,46.71,0.0,0.0,79249587300.0,2023-07-19T17:35:40+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
US10922N1037,brighthouse-financ-dl-01,"BRIGHTHOUSE FINANC.DL-,01",,,45.4,0.4424778761,0.0,,2023-07-20T17:35:46+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
US12572Q1058,cme-group-inc,"CME GROUP INC. DL-,01",CME Group Inc.,,167.34,0.1076812634,0.0,60063346200.0,2023-07-20T17:35:38+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
US1264081035,csx-corp,CSX CORP. DL 1,CSX Corp.,,30.51,1.463252411,0.0,62028355500.0,2023-07-20T17:35:43+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Holdinggesellschaften,Holding companies,,,,,,USA
US14040H1059,capital-one-financial-corp,"CAPITAL ONE FINL DL-,01",Capital One Financial Corp.,,106.0,0.0,0.0,73174980000.0,2023-07-19T17:35:54+02:00,OPEN,Freiverkehr,Open Market,,,81,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Banken und Versicherungen,Bank/insurance,,,,,,USA
US1567271093,cerence-inc-dl-001,"CERENCE INC. DL-,001",,,23.6,-2.479338843,0.0,,2023-07-20T17:35:59+02:00,OPEN,Freiverkehr,Open Market,,,172,Software,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,,,,,,,,USA
US1630921096,chegg-inc-dl-001,"CHEGG INC. DL -,001","CHEGG INC. DL -,001",,8.235,0.0,0.0,,2023-07-18T17:35:56+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
US1717793095,ciena,"CIENA CORP. NEW DL-,01",CIENA,,38.1,1.871657754,0.0,5796015840.0,2023-07-20T17:35:34+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
US2017231034,commercial-metals-dl-01,"COMMERCIAL METALS DL-,01","COMMERCIAL METALS DL-,01",,49.85,0.3018108651,0.0,,2023-07-20T17:35:35+02:00,OPEN,Freiverkehr,Open Market,,,110,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,"NE-Metalle, Draht- und Kabelwerke","Non-ferrous metals, wire plantsand cabels",,,,,,USA
US20825C1045,conocophillips,"CONOCOPHILLIPS DL-,01",ConocoPhillips,,99.33,1.1095276872,0.0,208681403700.0,2023-07-20T17:35:41+02:00,OPEN,Freiverkehr,Open Market,,,70,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Versorgung und Energie,Service/energy,,,,,,USA
US2091151041,consolidated-edison-inc,CONSOLIDATED EDISON,Consolidated Edison Inc.,,84.4,1.8094089264,0.0,29962000000.0,2023-07-20T17:35:30+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
US22052L1044,corteva-inc-dl-01,"CORTEVA INC. DL -,01",Corteva Inc. ,,50.8,0.9940357852,0.0,36241736000.0,2023-07-20T17:35:49+02:00,OPEN,Freiverkehr,Open Market,,,130,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Bau und Baustoffe,Construction/ construction materials,,,,,,USA
US2220702037,coty-inc,"COTY INC.CL.A DL -,01",Coty Inc. ,,10.802,-2.1557971015,0.0,9781211000.0,2023-07-20T17:35:49+02:00,OPEN,Freiverkehr,Open Market,,,150,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,"Verbrauchsgüter, Nahrungsmittel, Brauereien, Papier",Consumer goods/food/breweries/paper,,,,,,USA
US23355L1061,dxc-technology-co-dl-01,"DXC TECHNOLOGY CO. DL-,01",DXC Technology Co. ,,25.12,-0.5148514852,0.0,5477667200.0,2023-07-20T17:35:36+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
US24703L2025,dell-techs-inc-c-dl-01,"DELL TECHS INC. C DL-,01",,,47.93,-1.0324179228,0.0,36613004359.39,2023-07-20T17:35:38+02:00,OPEN,Freiverkehr,Open Market,,,61,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Elektronik und Elektrik,Electronic engineering,,,,,,USA
US24906P1093,dentsply-sirona-inc,"DENTSPLY SIRONA DL-,01",Dentsply Sirona Inc.,,36.42,0.1650165016,0.0,9633090000.0,2023-07-20T17:35:45+02:00,OPEN,Freiverkehr,Open Market,,,51,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Chemie und Pharmazeutik,Chemistry/pharmacy,,,,,,USA
US2533931026,dick-s-sporting-goods,"DICK'S SPORTING DL-,01",DICK'S SPORTING GOODS,,118.96,0.1852787603,0.0,,2023-07-20T17:35:39+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
US2547091080,discover-financial-services,DISCOVER FINL SRVCS DL-01,Discover Financial Services,,109.2,0.0,0.0,62210148000.0,2023-07-19T17:35:50+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
US2566771059,dollar-general-corp-new,"DOLLAR GENER.CORP.DL-,875",Dollar General Corp. (New),,147.4,0.0,0.0,32295340000.0,2023-07-19T17:35:30+02:00,OPEN,Freiverkehr,Open Market,,,900,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Ausländische Aktien,Foreign shares,,,,,,USA
US2567461080,dollar-tree-inc,"DOLLAR TREE INC. DL-,01",Dollar Tree Inc.,,136.0,1.2658227848,0.0,30085920000.0,2023-07-20T17:35:49+02:00,OPEN,Freiverkehr,Open Market,,,140,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Kaufhäuser,Stores,,,,,,USA
US2605571031,dow-inc-dl-01,"DOW INC. DL-,01",DOW Inc.,,47.42,0.6153193295,0.0,36593065600.0,2023-07-20T17:35:31+02:00,OPEN,Freiverkehr,Open Market,,,51,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Chemie und Pharmazeutik,Chemistry/pharmacy,,,,,,USA
US26614N1028,dupont-de-nemours-inc-on,DUPONT DE NEMOURS INC. ON,DuPont de Nemours Inc. ,,67.52,0.8062108091,0.0,30932262400.0,2023-07-20T17:35:46+02:00,OPEN,Freiverkehr,Open Market,,,130,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Bau und Baustoffe,Construction/ construction materials,,,,,,USA
US26875P1012,eog-resources-inc,"EOG RESOURCES DL-,01",EOG Resources Inc.,,110.6,4.3396226415,0.0,65077040000.0,2023-07-20T17:35:35+02:00,OPEN,Freiverkehr,Open Market,,,70,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Versorgung und Energie,Service/energy,,,,,,USA
US2810201077,edison-international,EDISON INTL,Edison International,,63.94,2.0753512132,0.0,24438507400.0,2023-07-20T17:35:58+02:00,OPEN,Freiverkehr,Open Market,,,180,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Holdinggesellschaften,Holding companies,,,,,,USA
US2855121099,electronic-arts-inc,"EL. ARTS INC. DL-,01",Electronic Arts Inc.,,123.64,-0.2581477897,0.0,33753720000.0,2023-07-20T17:35:35+02:00,OPEN,Freiverkehr,Open Market,,,160,,1002,Stammaktien,Common shares,REGISTERED_SHARES,Namensaktie,Registered share,US,,,,,,Unterhaltung und Freizeit,Entertainment/Leisure,,,,,,USA
