股票代码,股票简称,流通市值,总市值,最新价,涨跌幅
605598.SH,上海港湾,25.3,83.1,48.08,-1.23
688396.SH,华润微,729.7,729.7,55.28,-1.23
600673.SH,东阳光,216.1,217.3,7.21,-1.23
688685.SH,迈信林,11.3,22.4,20.01,-1.23
688246.SH,嘉和美康,39.5,54.0,39.2,-1.23
603916.SH,苏博特,56.9,56.9,13.54,-1.24
300087.SZ,荃银高科,92.7,98.0,10.35,-1.24
600307.SH,酒钢宏兴,99.6,99.6,1.59,-1.24
300536.SZ,农尚环境,41.9,41.9,14.29,-1.24
605376.SH,博迁新材,58.4,87.2,33.34,-1.24
688119.SH,中钢洛耐,14.7,71.4,6.35,-1.24
601868.SH,中国能建,338.5,992.2,2.38,-1.24
300439.SZ,美康生物,33.0,45.6,11.9,-1.24
300769.SZ,德方纳米,277.9,311.6,111.6,-1.25
300482.SZ,万孚生物,99.9,133.6,30.05,-1.25
000982.SZ,中银绒业,67.3,67.3,1.58,-1.25
300838.SZ,浙江力诺,9.1,23.6,17.31,-1.25
430017.BJ,星昊医药,6.4,12.5,10.22,-1.26
301035.SZ,润丰股份,69.7,219.8,79.3,-1.26
603489.SH,八方股份,99.0,99.1,82.41,-1.26
600545.SH,卓郎智能,44.5,44.5,2.35,-1.26
002047.SZ,宝鹰股份,41.9,47.5,3.13,-1.26
300890.SZ,翔丰华,35.5,44.7,41.46,-1.26
301051.SZ,信濠光电,36.1,68.6,85.8,-1.27
300707.SZ,威唐工业,17.3,22.0,14.02,-1.27
300115.SZ,长盈精密,167.6,168.3,14.01,-1.27
000797.SZ,中国武夷,48.8,48.9,3.11,-1.27
688265.SH,南模生物,20.8,33.3,42.67,-1.27
601615.SH,明阳智能,376.2,405.3,17.84,-1.27
300223.SZ,北京君正,370.6,429.2,89.12,-1.27
002943.SZ,宇晶股份,27.7,47.0,30.11,-1.28
000166.SZ,申万宏源,1043.4,1159.3,4.63,-1.28
600691.SH,阳煤化工,73.2,73.2,3.08,-1.28
600518.SH,ST康美,314.5,320.3,2.31,-1.28
300012.SZ,华测检测,281.9,310.7,18.46,-1.28
300442.SZ,润泽科技,38.2,553.4,32.23,-1.29
002280.SZ,联络互动,72.3,83.4,3.83,-1.29
688146.SH,中船特气,26.6,238.8,45.11,-1.29
603039.SH,泛微网络,186.6,186.6,71.59,-1.3
300083.SZ,创世纪,92.7,114.8,6.85,-1.3
300481.SZ,濮阳惠成,62.5,63.2,21.31,-1.3
002933.SZ,新兴装备,32.8,33.9,28.9,-1.3
601985.SH,中国核电,1290.7,1290.7,6.84,-1.3
600610.SH,中毅达,61.3,146.3,13.66,-1.3
000868.SZ,安凯客车,38.9,38.9,5.31,-1.3
300307.SZ,慈星股份,46.8,47.3,6.06,-1.3
300256.SZ,ST星星,45.2,68.7,3.03,-1.3
300015.SZ,爱尔眼科,1617.7,1955.3,27.25,-1.3
601066.SH,中信建投,923.1,1878.7,24.22,-1.3
603505.SH,金石资源,137.5,138.0,31.73,-1.31
688386.SH,泛亚微透,21.8,32.2,46.0,-1.31
688819.SH,天能股份,45.3,336.4,34.61,-1.31
601668.SH,中国建筑,2479.2,2516.1,6.0,-1.32
002602.SZ,世纪华通,464.3,503.0,6.75,-1.32
000031.SZ,大悦城,150.1,160.7,3.75,-1.32
002747.SZ,埃斯顿,194.5,215.0,24.72,-1.32
002507.SZ,涪陵榨菜,210.2,212.6,23.95,-1.32
430198.BJ,微创光电,2.9,7.2,4.49,-1.32
833523.BJ,德瑞锂电,5.4,9.3,11.92,-1.32
601995.SH,中金公司,373.8,1941.0,40.21,-1.33
002035.SZ,华帝股份,52.3,56.8,6.7,-1.33
002889.SZ,东方嘉盛,23.4,35.9,26.01,-1.33
600882.SH,妙可蓝多,117.9,118.3,23.03,-1.33
002078.SZ,太阳纸业,285.1,290.4,10.39,-1.33
688267.SH,中触媒,15.2,41.7,23.68,-1.33
300423.SZ,昇辉科技,35.1,55.2,11.09,-1.33
603871.SH,嘉友国际,107.1,107.1,21.42,-1.34
605080.SH,浙江自然,13.9,41.7,41.28,-1.34
600057.SH,厦门象屿,206.1,217.4,9.58,-1.34
603655.SH,朗博科技,28.8,28.8,27.21,-1.34
000819.SZ,岳阳兴长,59.2,60.7,19.8,-1.35
600877.SH,电科芯片,128.4,165.0,13.93,-1.35
600095.SH,湘财股份,91.4,230.4,8.06,-1.35
300017.SZ,网宿科技,182.5,196.0,8.04,-1.35
002646.SZ,天佑德酒,65.6,65.6,13.88,-1.35
601059.SH,信达证券,47.3,472.8,14.58,-1.35
688665.SH,四方光电,18.8,61.1,87.35,-1.36
002418.SZ,康盛股份,33.1,33.1,2.91,-1.36
300679.SZ,电连技术,121.6,144.2,34.16,-1.36
300718.SZ,长盛轴承,32.3,51.9,17.43,-1.36
600320.SH,振华重工,120.6,191.2,3.63,-1.36
300411.SZ,金盾股份,17.6,26.5,6.53,-1.36
605358.SH,立昂微,204.1,274.9,40.61,-1.36
300753.SZ,爱朋医疗,14.5,24.6,19.48,-1.37
600995.SH,南网储能,136.0,391.8,12.26,-1.37
002326.SZ,永太科技,107.3,145.3,16.58,-1.37
603317.SH,天味食品,159.5,160.7,15.08,-1.37
300671.SZ,富满微,96.3,96.6,44.38,-1.38
600753.SH,庚星股份,20.0,21.4,9.3,-1.38
605183.SH,确成股份,24.2,74.4,17.83,-1.38
603227.SH,雪峰科技,56.3,91.6,8.55,-1.38
603279.SH,景津装备,148.6,151.6,26.29,-1.39
002514.SZ,宝馨科技,47.0,61.1,8.49,-1.39
000099.SZ,中信海直,60.3,65.9,8.49,-1.39
002511.SZ,中顺洁柔,155.6,160.3,12.01,-1.4
688372.SH,伟测科技,26.3,122.5,140.48,-1.4
301080.SZ,百普赛斯,39.3,75.0,93.77,-1.4
002791.SZ,坚朗五金,108.4,212.5,66.1,-1.4
300288.SZ,朗玛信息,60.0,80.7,23.87,-1.4
688388.SH,嘉元科技,112.5,116.4,27.31,-1.41
600595.SH,中孚实业,109.8,112.5,2.8,-1.41
300514.SZ,友讯达,22.6,29.4,14.69,-1.41
300993.SZ,玉马遮阳,11.1,34.4,11.18,-1.41
001258.SZ,立新能源,22.8,91.3,9.78,-1.41
300441.SZ,鲍斯股份,35.3,36.7,5.58,-1.41
300217.SZ,东方电热,69.0,83.0,5.58,-1.41
688033.SH,天宜上佳,93.9,93.9,16.73,-1.41
301308.SZ,江波龙,37.8,459.1,111.2,-1.42
300263.SZ,隆华科技,64.4,75.4,8.34,-1.42
002523.SZ,天桥起重,38.9,39.4,2.78,-1.42
301019.SZ,宁波色母,12.1,25.8,21.53,-1.42
300391.SZ,长药控股,26.3,26.7,7.61,-1.42
301122.SZ,采纳股份,11.5,40.5,33.17,-1.43
603856.SH,东宏股份,31.8,31.9,12.42,-1.43
600212.SH,绿能慧充,52.9,52.9,10.34,-1.43
300684.SZ,中石科技,43.8,67.7,24.09,-1.43
688800.SH,瑞可达,57.1,84.9,53.58,-1.43
002074.SZ,国轩高科,331.7,476.4,26.78,-1.44
688376.SH,美埃科技,12.6,52.6,39.1,-1.44
300552.SZ,万集科技,24.2,40.9,19.2,-1.44
688611.SH,杭州柯林,7.8,31.4,56.16,-1.44
600871.SH,石化油服,278.2,389.2,2.05,-1.44
603486.SH,科沃斯,421.6,424.8,74.22,-1.45
600383.SH,金地集团,338.1,338.1,7.49,-1.45
300538.SZ,同益股份,19.0,30.9,17.0,-1.45
832110.BJ,雷特科技,1.7,5.6,14.25,-1.45
831304.BJ,迪尔化工,2.8,7.7,4.75,-1.45
002218.SZ,拓日新能,66.1,67.1,4.75,-1.45
002179.SZ,中航光电,842.2,876.6,41.35,-1.45
300967.SZ,晓鸣股份,15.5,28.2,14.85,-1.46
301137.SZ,哈焊华通,7.4,29.4,16.19,-1.46
000425.SZ,徐工机械,286.5,716.1,6.06,-1.46
301150.SZ,中一科技,31.0,59.8,59.2,-1.46
001309.SZ,德明利,17.8,71.2,88.8,-1.46
601636.SH,旗滨集团,234.5,234.5,8.74,-1.47
301219.SZ,腾远钴业,67.8,120.2,53.03,-1.47
832876.BJ,慧为智能,1.7,5.2,8.05,-1.47
601186.SH,中国铁建,1157.2,1366.1,10.06,-1.47
300736.SZ,百邦科技,15.4,15.6,12.01,-1.48
003042.SZ,中农联合,15.0,31.3,21.99,-1.48
603737.SH,三棵树,358.6,358.6,95.27,-1.48
301030.SZ,仕净科技,48.1,66.0,45.95,-1.48
301367.SZ,怡和嘉业,28.5,114.0,178.18,-1.48
603606.SH,东方电缆,351.7,351.7,51.14,-1.48
300105.SZ,龙源技术,34.0,34.4,6.63,-1.49
300503.SZ,昊志机电,23.1,32.4,10.6,-1.49
601618.SH,中国中冶,708.7,822.7,3.97,-1.49
688237.SH,超卓航科,8.8,42.1,46.95,-1.49
300518.SZ,盛讯达,49.6,51.7,36.33,-1.49
688733.SH,壹石通,44.4,62.0,31.04,-1.49
600259.SH,广晟有色,117.4,119.9,35.63,-1.49
600528.SH,中铁工业,219.3,219.3,9.87,-1.5
301029.SZ,怡合达,125.2,243.2,42.08,-1.5
603297.SH,永新光学,89.6,90.0,81.46,-1.5
301005.SZ,超捷股份,12.2,28.7,27.56,-1.5
300370.SZ,*ST安控,36.9,51.3,3.28,-1.5
301077.SZ,星华新材,9.3,26.0,21.64,-1.5
603348.SH,文灿股份,106.1,107.1,40.64,-1.5
688087.SH,英科再生,22.9,43.2,32.1,-1.5
600575.SH,淮河能源,101.8,101.8,2.62,-1.5
300696.SZ,爱乐达,43.0,71.0,24.21,-1.51
688580.SH,伟思医疗,18.3,50.7,73.82,-1.51
001213.SZ,中铁特货,47.7,203.1,4.57,-1.51
603700.SH,宁水集团,29.1,29.1,14.33,-1.51
601069.SH,西部黄金,87.5,120.1,13.01,-1.51
833394.BJ,民士达,5.1,20.9,14.31,-1.51
603100.SH,川仪股份,152.5,154.0,39.0,-1.52
300094.SZ,国联水产,40.1,51.6,4.55,-1.52
000862.SZ,银星能源,39.1,55.1,7.8,-1.52
300215.SZ,电科院,36.3,39.4,5.19,-1.52
600159.SH,大龙地产,21.5,21.5,2.59,-1.52
001278.SZ,一彬科技,7.0,28.0,22.64,-1.52
688261.SH,东微半导,67.7,118.1,175.28,-1.52
300424.SZ,航新科技,34.0,34.1,14.22,-1.52
605377.SH,华旺科技,33.7,66.4,19.99,-1.53
002475.SZ,立讯精密,2018.1,2021.5,28.35,-1.53
601619.SH,嘉泽新能,109.2,109.8,4.51,-1.53
603198.SH,迎驾贡酒,452.8,452.8,56.6,-1.53
002329.SZ,皇氏集团,34.0,50.2,5.78,-1.53
601611.SH,中国核建,218.8,250.9,8.31,-1.54
000712.SZ,锦龙股份,114.3,114.4,12.77,-1.54
000936.SZ,华西股份,62.2,62.2,7.02,-1.54
002821.SZ,凯莱英,434.3,490.7,132.74,-1.54
603893.SH,瑞芯微,354.3,355.9,85.2,-1.55
002957.SZ,科瑞技术,75.5,75.5,18.39,-1.55
300097.SZ,智云股份,17.1,18.3,6.34,-1.55
300208.SZ,青岛中程,56.6,61.7,8.23,-1.56
600895.SH,张江高科,225.5,225.5,14.56,-1.56
300783.SZ,三只松鼠,60.4,86.3,21.52,-1.56
603160.SH,汇顶科技,231.5,231.5,50.54,-1.56
830799.BJ,艾融软件,9.6,17.3,8.21,-1.56
002389.SZ,航天彩虹,197.8,207.6,20.82,-1.56
301230.SZ,泓博医药,9.8,43.6,56.7,-1.56
002520.SZ,日发精机,35.5,45.4,5.67,-1.56
000563.SZ,陕国投A,124.9,161.1,3.15,-1.56
688507.SH,索辰科技,19.4,88.5,214.1,-1.56
000715.SZ,中兴商业,31.3,31.4,7.55,-1.56
603026.SH,胜华新材,132.4,132.4,65.33,-1.57
688308.SH,欧科亿,41.2,59.0,52.1,-1.57
300197.SZ,节能铁汉,49.9,70.9,2.51,-1.57
000917.SZ,电广传媒,97.8,97.8,6.9,-1.57
600418.SH,江淮汽车,225.3,259.9,11.9,-1.57
603895.SH,天永智能,27.0,27.0,25.02,-1.57
688312.SH,燕麦科技,12.6,26.2,18.11,-1.58
600732.SH,爱旭股份,385.2,440.5,33.71,-1.58
603060.SH,国检集团,86.5,86.5,11.86,-1.58
002189.SZ,中光学,45.6,45.7,17.45,-1.58
600847.SH,万里股份,18.1,18.1,11.82,-1.58
300438.SZ,鹏辉能源,171.9,220.8,47.86,-1.58
002362.SZ,汉王科技,61.7,72.9,29.81,-1.58
002915.SZ,中欣氟材,50.2,57.0,17.38,-1.59
300777.SZ,中简科技,190.4,207.3,47.17,-1.59
605337.SH,李子园,27.8,71.0,17.99,-1.59
600854.SH,春兰股份,28.9,28.9,5.56,-1.59
603899.SH,晨光股份,399.0,400.3,43.19,-1.59
000762.SZ,西藏矿业,166.9,167.0,32.05,-1.6
600378.SH,昊华科技,334.0,336.8,36.95,-1.6
301117.SZ,佳缘科技,34.9,58.9,63.8,-1.6
601117.SH,中国化学,519.0,524.2,8.58,-1.61
000858.SZ,五粮液,6412.3,6412.4,165.2,-1.61
300340.SZ,科恒股份,22.8,26.0,12.19,-1.61
300620.SZ,光库科技,127.6,130.3,52.96,-1.62
688197.SH,首药控股-U,27.7,80.5,54.1,-1.62
002803.SZ,吉宏股份,62.8,85.1,22.48,-1.62
601579.SH,会稽山,58.2,58.2,12.13,-1.62
002785.SZ,万里石,38.3,46.3,23.0,-1.63
688089.SH,嘉必优,18.6,34.2,28.44,-1.63
688026.SH,洁特生物,26.2,26.3,18.74,-1.63
002483.SZ,润邦股份,48.2,48.2,5.44,-1.63
002528.SZ,英飞拓,101.2,115.9,9.67,-1.63
688428.SH,诺诚健华-U,29.3,213.1,12.08,-1.63
300226.SZ,上海钢联,115.9,120.5,37.43,-1.63
300678.SZ,中科信息,135.8,144.8,48.87,-1.63
300073.SZ,当升科技,241.2,250.1,49.38,-1.63
601666.SH,平煤股份,179.4,181.0,7.82,-1.64
603992.SH,松霖科技,60.2,60.2,15.01,-1.64
835174.BJ,五新隧装,4.4,7.6,8.4,-1.64
603901.SH,永创智能,66.7,67.4,13.8,-1.64
688232.SH,新点软件,47.7,162.3,49.18,-1.64
835985.BJ,海泰新能,8.8,20.4,6.58,-1.64
300068.SZ,南都电源,159.8,165.4,19.13,-1.65
301259.SZ,艾布鲁,10.7,22.4,14.34,-1.65
688150.SH,莱特光电,35.2,96.1,23.89,-1.65
002820.SZ,桂发祥,22.6,22.6,11.27,-1.66
601369.SH,陕鼓动力,147.9,153.6,8.89,-1.66
688381.SH,帝奥微,21.9,92.6,36.71,-1.66
301363.SZ,美好医疗,16.7,168.2,41.36,-1.66
002721.SZ,*ST金一,34.0,34.0,3.54,-1.67
000736.SZ,中交地产,98.5,98.5,14.16,-1.67
603966.SH,法兰泰克,37.1,37.1,12.34,-1.67
002484.SZ,江海股份,153.5,163.1,19.37,-1.68
002335.SZ,科华数据,151.4,175.9,38.1,-1.68
689009.SH,九号公司-WD,197.7,276.8,38.63,-1.68
002756.SZ,永兴材料,253.1,353.2,65.51,-1.68
600971.SH,恒源煤电,112.1,112.1,9.34,-1.68
603260.SH,合盛硅业,758.3,834.5,70.59,-1.69
002155.SZ,湖南黄金,168.0,168.0,13.98,-1.69
002846.SZ,英联股份,22.0,31.5,9.88,-1.69
301429.SZ,森泰股份,6.7,28.1,23.79,-1.69
600748.SH,上实发展,74.9,74.9,4.06,-1.69
002493.SZ,荣盛石化,1156.9,1233.3,12.18,-1.69
002613.SZ,北玻股份,26.8,43.2,4.61,-1.71
688268.SH,华特气体,100.5,100.5,83.5,-1.71
688112.SH,鼎阳科技,23.1,83.3,52.4,-1.71
002129.SZ,TCL中环,1151.6,1152.5,35.64,-1.71
603315.SH,福鞍股份,40.6,40.6,13.22,-1.71
600213.SH,亚星客车,21.5,27.9,9.77,-1.71
688208.SH,道通科技,142.8,142.8,31.6,-1.71
688009.SH,中国通号,494.0,606.8,5.73,-1.72
601339.SH,百隆东方,94.5,94.5,6.3,-1.72
603029.SH,天鹅股份,27.1,27.1,22.32,-1.72
002623.SZ,亚玛顿,53.4,53.5,26.86,-1.72
300125.SZ,聆达股份,42.1,42.5,15.99,-1.72
002910.SZ,庄园牧场,19.5,22.4,11.4,-1.72
002237.SZ,恒邦股份,103.5,130.5,11.37,-1.73
688385.SH,复旦微电,177.5,459.0,56.21,-1.73
301006.SZ,迈拓股份,16.4,35.6,25.55,-1.73
002102.SZ,冠福股份,81.7,89.6,3.4,-1.73
603986.SH,兆易创新,710.6,713.7,107.0,-1.74
300207.SZ,欣旺达,283.4,305.4,16.4,-1.74
605339.SH,南侨食品,14.2,89.4,20.9,-1.74
601061.SH,中信金属,46.6,469.4,9.58,-1.74
603979.SH,金诚信,186.5,186.5,30.98,-1.74
001332.SZ,锡装股份,11.4,45.6,42.18,-1.75
601021.SH,春秋航空,525.1,525.1,53.66,-1.76
300499.SZ,高澜股份,48.6,55.2,17.88,-1.76
002946.SZ,新乳业,141.9,145.2,16.76,-1.76
300453.SZ,三鑫医疗,26.0,37.4,7.24,-1.76
601702.SH,华峰铝业,37.0,133.1,13.33,-1.77
839371.BJ,欧福蛋业,1.5,6.8,3.33,-1.77
002158.SZ,汉钟精机,124.3,124.6,23.3,-1.77
300193.SZ,佳士科技,31.0,35.0,7.18,-1.78
605300.SH,佳禾食品,11.4,79.4,19.86,-1.78
000798.SZ,中水渔业,36.3,36.3,9.92,-1.78
603826.SH,坤彩科技,263.0,263.0,56.2,-1.78
300055.SZ,万邦达,48.1,64.4,7.7,-1.79
603936.SH,博敏电子,61.8,77.1,12.09,-1.79
301316.SZ,慧博云通,10.6,105.5,26.37,-1.79
002991.SZ,甘源食品,29.6,75.7,81.21,-1.79
601628.SH,中国人寿,7852.6,10658.6,37.71,-1.8
002124.SZ,天邦食品,67.2,80.4,4.37,-1.8
002851.SZ,麦格米特,125.4,152.0,30.55,-1.8
300506.SZ,名家汇,30.9,37.9,5.45,-1.8
600941.SH,中国移动,739.7,20838.6,97.5,-1.8
603212.SH,赛伍技术,85.7,86.3,19.59,-1.8
600416.SH,湘电股份,181.8,215.9,16.29,-1.81
301031.SZ,中熔电气,44.2,80.6,121.63,-1.81
603181.SH,皇马科技,60.6,60.6,10.3,-1.81
600675.SH,中华企业,164.6,164.6,2.7,-1.82
000639.SZ,西王食品,46.6,46.6,4.32,-1.82
300957.SZ,贝泰妮,200.6,390.9,92.28,-1.82
603290.SH,斯达半导,377.8,377.8,221.2,-1.82
603678.SH,火炬电子,151.0,151.2,32.91,-1.82
000739.SZ,普洛药业,215.7,215.8,18.31,-1.82
301198.SZ,喜悦智行,11.7,25.4,15.03,-1.83
001336.SZ,楚环科技,5.7,22.9,28.43,-1.83
300393.SZ,中来股份,127.9,146.1,13.41,-1.83
002043.SZ,兔宝宝,71.4,86.0,10.19,-1.83
688179.SH,阿拉丁,24.4,47.0,33.25,-1.83
836077.BJ,吉林碳谷,38.8,130.3,24.05,-1.84
000848.SZ,承德露露,95.4,95.4,9.06,-1.84
688066.SH,航天宏图,147.7,147.7,56.81,-1.85
603121.SH,华培动力,28.7,28.7,8.49,-1.85
600389.SH,江山股份,91.4,94.1,30.77,-1.85
300198.SZ,纳川股份,24.1,27.3,2.65,-1.85
688221.SH,前沿生物-U,23.9,43.6,11.63,-1.86
600166.SH,福田汽车,207.8,252.9,3.16,-1.86
688088.SH,虹软科技,203.0,203.0,49.99,-1.86
300619.SZ,金银河,45.0,55.5,62.56,-1.87
603529.SH,爱玛科技,79.8,307.8,35.71,-1.87
300410.SZ,正业科技,30.9,30.9,8.4,-1.87
301319.SZ,唯特偶,7.8,31.1,52.99,-1.87
301439.SZ,泓淋电力,17.9,75.5,19.4,-1.87
000981.SZ,山子股份,87.6,157.0,1.57,-1.88
000506.SZ,中润资源,38.8,38.8,4.18,-1.88
002572.SZ,索菲亚,103.3,147.5,16.17,-1.88
688161.SH,XD威高骨,34.2,181.1,45.28,-1.89
603733.SH,仙鹤股份,154.2,154.2,21.84,-1.89
001338.SZ,永顺泰,22.2,88.7,17.68,-1.89
301206.SZ,三元生物,31.8,63.0,31.13,-1.89
002481.SZ,双塔食品,51.2,57.5,4.66,-1.89
688778.SH,厦钨新能,93.8,298.7,71.0,-1.91
002304.SZ,洋河股份,2030.7,2038.4,135.26,-1.91
600809.SH,山西汾酒,2586.3,2586.3,212.0,-1.91
300316.SZ,晶盛机电,819.3,871.2,66.57,-1.92
688458.SH,美芯晟,15.5,68.8,86.0,-1.92
600391.SH,航发科技,71.0,71.0,21.5,-1.92
688622.SH,禾信仪器,14.1,25.7,36.67,-1.93
603605.SH,珀莱雅,461.7,465.2,117.19,-1.93
000962.SZ,东方钽业,49.2,49.8,11.16,-1.93
688766.SH,普冉股份,50.4,86.8,171.2,-1.94
688143.SH,长盈通,8.3,39.5,41.97,-1.94
836239.BJ,长虹能源,8.0,21.0,16.18,-1.94
600562.SH,国睿科技,103.5,194.6,15.67,-1.94
301152.SZ,天力锂能,12.7,55.4,45.44,-1.94
000557.SZ,西部创业,80.6,80.6,5.53,-1.95
603356.SH,华菱精工,18.7,18.7,14.05,-1.95
002897.SZ,意华股份,61.0,65.9,38.63,-1.95
688663.SH,新风光,27.7,44.8,32.0,-1.96
002641.SZ,公元股份,62.4,67.6,5.5,-1.96
000852.SZ,石化机械,63.2,66.9,7.0,-1.96
688005.SH,容百科技,165.4,265.9,58.95,-1.96
688238.SH,和元生物,36.3,80.0,12.48,-1.96
603551.SH,奥普家居,45.8,46.1,11.47,-1.97
300201.SZ,海伦哲,36.2,36.3,3.49,-1.97
002552.SZ,宝鼎科技,37.1,75.9,17.43,-1.97
600537.SH,亿晶光电,81.9,83.0,6.96,-1.97
600438.SH,通威股份,1496.5,1496.5,33.24,-1.98
838227.BJ,美登科技,1.8,7.9,20.29,-1.98
002116.SZ,中国海诚,47.3,48.7,11.37,-1.98
000961.SZ,中南建设,56.4,56.6,1.48,-1.99
600062.SH,华润双鹤,186.7,190.1,18.22,-1.99
301358.SZ,湖南裕能,55.0,334.4,44.16,-2.0
688100.SH,威胜信息,147.1,147.1,29.42,-2.0
605399.SH,晨光新材,22.2,62.8,20.1,-2.0
871478.BJ,巨能股份,3.9,14.4,19.6,-2.0
603589.SH,口子窖,324.5,326.2,54.36,-2.0
300922.SZ,天秦装备,17.6,32.1,20.48,-2.01
688362.SH,甬矽电子,18.7,159.0,39.0,-2.01
603063.SH,禾望电气,122.8,122.8,27.71,-2.02
600760.SH,中航沈飞,1123.2,1127.7,57.29,-2.02
300118.SZ,东方日升,161.4,265.6,23.3,-2.02
603822.SH,嘉澳环保,23.5,23.6,30.55,-2.02
835185.BJ,贝特瑞,284.3,288.6,26.12,-2.03
600766.SH,*ST园城,21.6,21.7,9.66,-2.03
002759.SZ,天际股份,58.2,59.1,14.47,-2.03
603098.SH,森特股份,109.1,109.1,20.24,-2.03
000049.SZ,德赛电池,109.6,109.6,36.61,-2.03
688226.SH,威腾电气,14.8,27.8,17.82,-2.03
002609.SZ,捷顺科技,54.9,78.2,12.04,-2.03
002960.SZ,青鸟消防,105.4,123.9,16.85,-2.03
603595.SH,东尼电子,74.0,95.1,40.9,-2.04
002378.SZ,章源钨业,68.7,69.2,5.76,-2.04
688408.SH,中信博,52.9,98.3,72.46,-2.04
600298.SH,安琪酵母,314.5,316.5,36.43,-2.04
871981.BJ,晶赛科技,5.4,10.6,13.89,-2.05
688718.SH,唯赛勃,9.4,29.9,17.22,-2.05
688679.SH,通源环境,9.4,20.8,15.76,-2.05
000029.SZ,深深房A,102.2,115.9,11.46,-2.05
001255.SZ,博菲电气,7.8,31.3,39.15,-2.05
300327.SZ,中颖电子,106.4,107.6,31.46,-2.05
002244.SZ,滨江集团,228.8,265.4,8.53,-2.07
301273.SZ,瑞晨环保,5.8,23.3,32.58,-2.07
301357.SZ,北方长龙,8.1,34.3,50.39,-2.08
688105.SH,诺唯赞,57.4,137.4,34.36,-2.08
600233.SH,圆通速递,533.5,533.5,15.5,-2.08
600779.SH,水井坊,284.4,284.4,58.24,-2.08
688068.SH,热景生物,42.0,42.0,45.5,-2.09
600200.SH,江苏吴中,53.2,53.4,7.5,-2.09
601155.SH,新城控股,327.5,327.5,14.52,-2.09
003022.SZ,联泓新科,74.6,324.8,24.32,-2.09
688056.SH,莱伯泰科,10.7,27.3,40.63,-2.1
002793.SZ,罗欣药业,65.1,66.0,6.07,-2.1
688667.SH,菱电电控,17.3,38.4,74.1,-2.1
002056.SZ,横店东磁,283.4,287.4,17.67,-2.11
002738.SZ,中矿资源,338.4,396.5,55.6,-2.11
301185.SZ,鸥玛软件,25.8,45.3,29.55,-2.12
300363.SZ,博腾股份,156.8,171.1,31.34,-2.12
871396.BJ,常辅股份,2.6,3.8,6.44,-2.13
688345.SH,博力威,9.4,38.2,38.15,-2.13
300841.SZ,康华生物,70.3,103.2,76.68,-2.13
600335.SH,国机汽车,153.6,157.7,10.54,-2.14
603313.SH,梦百合,46.7,46.7,9.62,-2.14
300048.SZ,合康新能,60.6,60.7,5.48,-2.14
600398.SH,海澜之家,294.6,294.6,6.82,-2.15
688526.SH,科前生物,28.4,105.8,22.7,-2.16
300725.SZ,药石科技,88.7,105.1,52.63,-2.16
603255.SH,鼎际得,15.4,61.7,46.24,-2.16
300122.SZ,智飞生物,653.6,1130.1,70.63,-2.16
600967.SH,内蒙一机,160.3,161.7,9.49,-2.16
300205.SZ,天喻信息,61.5,62.1,14.43,-2.17
300721.SZ,怡达股份,22.3,26.7,16.22,-2.17
301270.SZ,汉仪股份,13.2,65.6,65.59,-2.18
300691.SZ,联合光电,33.8,45.8,17.07,-2.18
600657.SH,信达地产,128.0,128.0,4.49,-2.18
688062.SH,迈威生物-U,45.2,89.6,22.43,-2.18
000403.SZ,派林生物,137.0,157.7,21.52,-2.18
603288.SH,海天味业,2764.7,2764.7,49.72,-2.18
605286.SH,XD同力日,13.8,51.3,28.82,-2.21
002568.SZ,百润股份,244.7,358.2,34.11,-2.21
688235.SH,百济神州-U,149.5,1840.6,135.33,-2.21
688282.SH,理工导航,19.4,47.8,54.33,-2.21
300730.SZ,科创信息,29.3,36.1,15.01,-2.21
603659.SH,璞泰来,698.9,700.6,34.74,-2.22
002255.SZ,海陆重工,37.1,48.1,5.71,-2.23
600819.SH,耀皮玻璃,36.1,45.2,4.83,-2.23
688621.SH,阳光诺和,48.4,67.8,60.5,-2.23
688337.SH,普源精电,24.0,99.1,55.22,-2.23
002847.SZ,盐津铺子,138.5,154.5,80.1,-2.23
603688.SH,石英股份,383.9,383.9,106.27,-2.24
688323.SH,瑞华泰,20.9,38.5,21.38,-2.24
688298.SH,东方生物,91.5,91.5,54.45,-2.24
601882.SH,海天精工,156.8,156.8,30.03,-2.25
600586.SH,金晶科技,111.9,111.9,7.83,-2.25
600893.SH,航发动力,986.0,1064.1,39.92,-2.25
002850.SZ,科达利,197.6,295.7,126.09,-2.26
002180.SZ,纳思达,473.0,523.7,36.98,-2.27
000021.SZ,深科技,334.2,334.3,21.42,-2.28
605338.SH,巴比食品,21.8,63.1,25.23,-2.29
301155.SZ,海力风电,71.8,175.7,80.82,-2.29
603918.SH,金桥信息,102.9,103.6,28.16,-2.29
688416.SH,恒烁股份,15.0,65.6,79.33,-2.29
000933.SZ,神火股份,294.3,296.9,13.19,-2.3
603056.SH,德邦股份,142.8,152.7,14.87,-2.3
688016.SH,心脉医疗,113.8,113.8,158.17,-2.3
300755.SZ,华致酒行,102.4,102.4,24.58,-2.31
603008.SH,喜临门,95.2,95.2,24.57,-2.31
300598.SZ,诚迈科技,80.9,83.0,50.56,-2.32
688508.SH,芯朋微,51.4,75.8,66.9,-2.32
301047.SZ,义翘神州,54.7,120.8,93.49,-2.33
688697.SH,纽威数控,20.0,83.4,25.53,-2.33
